index,attributenamesnormsorted,attributeabbrsnormsorted,meanmvarnormsorted,minmvarnormsorted,maxmvarnormsorted,DNHistogramMode5varnormsorted,DNHistogramMode10varnormsorted,SBBinaryStatsmeanlongstretch1varnormsorted,DNOutlierIncludep001mdrmdvarnormsorted,DNOutlierIncluden001mdrmdvarnormsorted,COf1ecacvarnormsorted,COFirstMinacvarnormsorted,SPSummarieswelchrectarea51varnormsorted,SPSummarieswelchrectcentroidvarnormsorted,FCLocalSimplemean3stderrvarnormsorted,COtrev1numvarnormsorted,COHistogramAMIeven25varnormsorted,INAutoMutualInfoStats40gaussianfmmivarnormsorted,MDhrvclassicpnn40varnormsorted,SBBinaryStatsdifflongstretch0varnormsorted,SBMotifThreequantilehhvarnormsorted,FCLocalSimplemean1tauresratvarnormsorted,COEmbed2Disttaudexpfitmeandiffvarnormsorted,SCFluctAnal2dfa5012logipropr1varnormsorted,SCFluctAnal2rsrangefit501logipropr1varnormsorted,SBTransitionMatrix3acsumdiagcovvarnormsorted,PDPeriodicityWangth001varnormsorted,meannormsorted
39,EEG_B38,EEG_B38,2.5280886713832655e-5,0.0,4.752593898043551e-5,0.01612311354183076,0.016925744594948028,0.01929844661046865,0.01775932910434779,0.01884322872059049,0.016662902273936082,0.015792573730996323,0.017092041507101523,0.015846704193670624,0.015545447297811316,0.016276548271872006,0.01694558934194576,0.014273229739931621,0.015304449426697779,0.01643837684309778,0.017110593484292492,0.015185061503206572,0.014873099130027314,0.0,0.0,0.01315669546929045,0.017139798231623395,0.01306663119373524
40,EEG_B42,EEG_B42,2.5280886713832655e-5,0.0,2.3736624734685392e-5,0.016302117819463193,0.014574850639200512,0.015049373396631122,0.017587975591568644,0.016355584095593734,0.015373294183648906,0.015533086079536346,0.014215334494627677,0.018552539464371645,0.015636360882319872,0.015112684856256072,0.01797325806149955,0.016189171627633316,0.01319827421837076,0.015284154642551102,0.020653754390213237,0.018077422114459837,0.0160178654600024,0.0,0.0,0.017782468771047995,0.01626516166139719,0.013031349998473664
41,EEG_B43,EEG_B43,2.5280886713832655e-5,0.0,2.3736624734685392e-5,0.014923465164255625,0.014216469630062263,0.016407752056274216,0.01746082991399722,0.01514353617105579,0.017231204144232112,0.0163878592153133,0.01540869949004506,0.017655651233542485,0.016192313133091583,0.015213456941119176,0.015795059786534834,0.011873312948305277,0.017023567080625555,0.014377846365361265,0.017594801878905678,0.016497727174790557,0.016129154326583753,0.0,0.0,0.018545697353073036,0.017146395113359858,0.012850952665279086
42,EEG_B56,EEG_B56,0.0,0.0,4.768400751362979e-6,0.016960940665292183,0.01656785431806807,0.01293783915000874,0.01628587660309593,0.014344394085978871,0.015030855877188493,0.01466163041492586,0.014653825195946749,0.01654713880691119,0.01701110044048069,0.01574433304739262,0.016275797030717153,0.013258072229320442,0.012456031806921862,0.019624680382635103,0.020119064768633694,0.015293791537539552,0.017805584879680855,0.0,0.0,0.019656426792346905,0.015145890726777108,0.01281543588642454
43,EEG_B48,EEG_B48,0.0,0.0,1.9073603005451915e-5,0.018666272644635645,0.018868346295663883,0.013962327010342763,0.01385667858346724,0.01199545370260175,0.016014455268085502,0.013836258171548559,0.01496154163952246,0.01868478900186517,0.017463440177367052,0.017090440040494436,0.017766657844767542,0.014463211958363571,0.019393647946972424,0.0161364676155906,0.013700915315086173,0.016354167148621777,0.013905194157331031,0.0,0.0,0.016343459982018287,0.01628838818251099,0.012790847451594494
44,EEG_B55,EEG_B55,0.0,0.0,1.9073603005451915e-5,0.01618615489185056,0.01678066600717116,0.01157283664644104,0.0161504456289836,0.0114034265484501,0.014673845727899978,0.015868718738840524,0.01502533208982128,0.017635365372963435,0.01768224819336704,0.016301910448104872,0.01606600969307269,0.01669118524724745,0.01930856312496385,0.014403392530765696,0.013885869424389402,0.018185860633014205,0.01545157638512584,0.0,0.0,0.02061175871912917,0.015616605725681083,0.012780833815211536
45,EEG_B51,EEG_B51,0.0,0.0,4.768400751362979e-6,0.014663773851708238,0.01467481813323674,0.014188028358883813,0.01726637681165002,0.014307592281835011,0.014010826879221281,0.01762467877873316,0.014559832401841912,0.015590698464922484,0.016701961270462966,0.01627467944143879,0.015910968808554356,0.01657873112603421,0.01351759268006399,0.01340709207999197,0.017886581252882346,0.01839127019005777,0.01948387599114003,0.0,0.0,0.017948505233562454,0.014779763790403322,0.012710896649095048
46,EEG_B47,EEG_B47,0.0,0.0,1.9073603005451915e-5,0.013660802368749865,0.012305707768926897,0.01414681333001979,0.01694746797828373,0.01417940284139934,0.013661102651346806,0.017249569640308184,0.014588164074541863,0.017569755694832837,0.0162801555903661,0.014893635926433502,0.016143744306788478,0.014527690771891994,0.012007847795515602,0.015825268873390894,0.01923986318276276,0.01962691660770927,0.017555973101676517,0.0,0.0,0.01775700195661804,0.016751819124497587,0.01259751108756262
47,EEG_B30,EEG_B30,0.00012584573994012864,0.00014457146143376535,0.0003234082189156424,0.015172707644496707,0.020960018186649398,0.01502704858932978,0.01524657951668577,0.02034826818408805,0.012480783382270403,0.012808217978876959,0.014918759941459053,0.01853943494694571,0.01412290739610176,0.014672220981620038,0.01607406108885887,0.01459869422726557,0.013716630169146024,0.011168319039092616,0.016379515322098213,0.01761717718839053,0.018028052184523583,0.0,0.0,0.014051337237386047,0.01688526854462479,0.012536393086807977
48,EEG_B53,EEG_B53,0.0,0.0,4.768400751362979e-6,0.014969220763965075,0.018533162316035735,0.012516857069469166,0.013833019132450513,0.010780912489148541,0.01384507216705159,0.014231518483416089,0.014992050789031042,0.01905781272027008,0.017419464190530646,0.01762649466160826,0.016482383121289346,0.016130449851027046,0.021153271300408404,0.015044949639218496,0.015559867957133473,0.015714902915659204,0.01602758194961373,0.0,0.0,0.014442073071648213,0.01441693529489778,0.01251131073138495
49,EEG_B50,EEG_B50,0.0,0.0,1.9073603005451915e-5,0.018102134142500014,0.01573805824365405,0.013140725036142874,0.015318651476647318,0.011153409853086603,0.011761298642632851,0.014403959672546733,0.014951935246938471,0.015847949705278485,0.017465899474076816,0.0169141487807526,0.01580473382636793,0.016962533587512978,0.020099294983438286,0.017104899522286734,0.013045576344207473,0.01594652705197227,0.016869820851853144,0.0,0.0,0.015081641671884609,0.016532472806760175,0.012490589780941832
50,EEG_B39,EEG_B39,2.5280886713832655e-5,0.0,4.752593898043551e-5,0.015111178152565883,0.01617127077456374,0.015212516219217811,0.016434980928099415,0.014331841665922806,0.011192996772336804,0.013480309165249183,0.014005109501587155,0.015614037478845377,0.015618140938693088,0.014401937685355654,0.018031273119269223,0.01979346054337989,0.01773183842646217,0.017926440977907233,0.01454686240376611,0.014815462060947882,0.01686386726744074,0.0,0.0,0.015008457493162547,0.015660584937257468,0.012481014933508975
51,EEG_B31,EEG_B31,0.00012584573994012864,0.0,0.0002519875866673283,0.018655357225435643,0.018381282995086245,0.01528218924420222,0.015128489557240641,0.018469807120244177,0.011761298642632858,0.011901745521071356,0.015128580811692117,0.018851132775601655,0.014668008038714304,0.013722874543972549,0.016591457260560643,0.013757399231704227,0.01385460590572038,0.015532649160576178,0.013747150255076643,0.01670515937454254,0.01762135917989227,0.0,0.0,0.01432376539012501,0.01676432571278966,0.012449058850939554
