Dataseed	exec_aggr_points	exec_length	exec_dataset_params	use_training_form	canonical_features	ontology	# insts (TRAIN)	# insts (TEST)	T,(nothing, 4, 0.1, 0.001, false)train_cor	T,(nothing, 4, 0.1, 0.001, false)train_MAE	T,(nothing, 4, 0.1, 0.001, false)train_RMSE	T,(nothing, 4, 0.1, 0.001, false)cor	T,(nothing, 4, 0.1, 0.001, false)MAE	T,(nothing, 4, 0.1, 0.001, false)RMSE	T,(nothing, 4, 0.1, 0.001, false)n_nodes	T,(nothing, 4, 0.1, 0.001, false)n_leaves	T,(nothing, 4, 0.1, 0.001, false)height	T,(nothing, 4, 0.1, 0.001, false)modal_height	T,(nothing, 4, 0.1, 0.001, false)t	T,(nothing, 4, 0.1, 0.001, false)hash	T,(nothing, 4, 0.02, 0.001, false)train_cor	T,(nothing, 4, 0.02, 0.001, false)train_MAE	T,(nothing, 4, 0.02, 0.001, false)train_RMSE	T,(nothing, 4, 0.02, 0.001, false)cor	T,(nothing, 4, 0.02, 0.001, false)MAE	T,(nothing, 4, 0.02, 0.001, false)RMSE	T,(nothing, 4, 0.02, 0.001, false)n_nodes	T,(nothing, 4, 0.02, 0.001, false)n_leaves	T,(nothing, 4, 0.02, 0.001, false)height	T,(nothing, 4, 0.02, 0.001, false)modal_height	T,(nothing, 4, 0.02, 0.001, false)t	T,(nothing, 4, 0.02, 0.001, false)hash	T,(nothing, 4, 0.015, 0.001, false)train_cor	T,(nothing, 4, 0.015, 0.001, false)train_MAE	T,(nothing, 4, 0.015, 0.001, false)train_RMSE	T,(nothing, 4, 0.015, 0.001, false)cor	T,(nothing, 4, 0.015, 0.001, false)MAE	T,(nothing, 4, 0.015, 0.001, false)RMSE	T,(nothing, 4, 0.015, 0.001, false)n_nodes	T,(nothing, 4, 0.015, 0.001, false)n_leaves	T,(nothing, 4, 0.015, 0.001, false)height	T,(nothing, 4, 0.015, 0.001, false)modal_height	T,(nothing, 4, 0.015, 0.001, false)t	T,(nothing, 4, 0.015, 0.001, false)hash	T,(nothing, 4, 0.01, 0.001, false)train_cor	T,(nothing, 4, 0.01, 0.001, false)train_MAE	T,(nothing, 4, 0.01, 0.001, false)train_RMSE	T,(nothing, 4, 0.01, 0.001, false)cor	T,(nothing, 4, 0.01, 0.001, false)MAE	T,(nothing, 4, 0.01, 0.001, false)RMSE	T,(nothing, 4, 0.01, 0.001, false)n_nodes	T,(nothing, 4, 0.01, 0.001, false)n_leaves	T,(nothing, 4, 0.01, 0.001, false)height	T,(nothing, 4, 0.01, 0.001, false)modal_height	T,(nothing, 4, 0.01, 0.001, false)t	T,(nothing, 4, 0.01, 0.001, false)hash	T,(nothing, 4, 0.0075, 0.001, false)train_cor	T,(nothing, 4, 0.0075, 0.001, false)train_MAE	T,(nothing, 4, 0.0075, 0.001, false)train_RMSE	T,(nothing, 4, 0.0075, 0.001, false)cor	T,(nothing, 4, 0.0075, 0.001, false)MAE	T,(nothing, 4, 0.0075, 0.001, false)RMSE	T,(nothing, 4, 0.0075, 0.001, false)n_nodes	T,(nothing, 4, 0.0075, 0.001, false)n_leaves	T,(nothing, 4, 0.0075, 0.001, false)height	T,(nothing, 4, 0.0075, 0.001, false)modal_height	T,(nothing, 4, 0.0075, 0.001, false)t	T,(nothing, 4, 0.0075, 0.001, false)hash	T,(nothing, 4, 0.005, 0.001, false)train_cor	T,(nothing, 4, 0.005, 0.001, false)train_MAE	T,(nothing, 4, 0.005, 0.001, false)train_RMSE	T,(nothing, 4, 0.005, 0.001, false)cor	T,(nothing, 4, 0.005, 0.001, false)MAE	T,(nothing, 4, 0.005, 0.001, false)RMSE	T,(nothing, 4, 0.005, 0.001, false)n_nodes	T,(nothing, 4, 0.005, 0.001, false)n_leaves	T,(nothing, 4, 0.005, 0.001, false)height	T,(nothing, 4, 0.005, 0.001, false)modal_height	T,(nothing, 4, 0.005, 0.001, false)t	T,(nothing, 4, 0.005, 0.001, false)hash	
3	15	3/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.6431045611424954	7.515405925311588	9.776798910362958	0.012728334800025592	10.874020319303337	12.869571204677897	19	10	6	6	0.865	cb0a7c876f7dae869dcff22c25e1b364581a01aec8120afc827427b0477dde93	0.9101108064892023	3.9463064713064706	5.290254996150746	0.11104696465442634	10.885897435897437	12.852743396664886	59	30	12	9	7.013	9c628677acfc6c3ea202389c195f7c3f4e0088276ba7a27d80130d354a009995	0.9101108064892023	3.9463064713064706	5.290254996150746	0.11104696465442634	10.885897435897437	12.852743396664886	59	30	12	9	5.138	9c628677acfc6c3ea202389c195f7c3f4e0088276ba7a27d80130d354a009995	0.9101108064892023	3.9463064713064706	5.290254996150746	0.11104696465442634	10.885897435897437	12.852743396664886	59	30	12	9	5.135	9c628677acfc6c3ea202389c195f7c3f4e0088276ba7a27d80130d354a009995	0.9101108064892023	3.9463064713064706	5.290254996150746	0.11104696465442634	10.885897435897437	12.852743396664886	59	30	12	9	5.127	9c628677acfc6c3ea202389c195f7c3f4e0088276ba7a27d80130d354a009995	0.9101108064892023	3.9463064713064706	5.290254996150746	0.11104696465442634	10.885897435897437	12.852743396664886	59	30	12	9	5.102	9c628677acfc6c3ea202389c195f7c3f4e0088276ba7a27d80130d354a009995	
4	15	3/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.6818838172253447	7.423824614835853	9.667296468833056	-2.0160830876974276e-17	5.296024200518582	6.838990400084186	27	14	8	7	1.695	d5776a170b41c4388de320e718e67c30ea626ba762b41580c322ec670c18dcf5	0.9067505839364274	4.236935286935285	5.572937399400002	0.33124244740194353	7.348717948717947	8.870863668337048	61	31	10	10	13.83	2375b9b13ee8de743377b85218c5cbfe97ecd185c4dd4f16ed41c5cf901acfd0	0.9067505839364274	4.236935286935285	5.572937399400002	0.33124244740194353	7.348717948717947	8.870863668337048	61	31	10	10	7.382	2375b9b13ee8de743377b85218c5cbfe97ecd185c4dd4f16ed41c5cf901acfd0	0.9067505839364274	4.236935286935285	5.572937399400002	0.33124244740194353	7.348717948717947	8.870863668337048	61	31	10	10	7.29	2375b9b13ee8de743377b85218c5cbfe97ecd185c4dd4f16ed41c5cf901acfd0	0.9067505839364274	4.236935286935285	5.572937399400002	0.33124244740194353	7.348717948717947	8.870863668337048	61	31	10	10	7.261	2375b9b13ee8de743377b85218c5cbfe97ecd185c4dd4f16ed41c5cf901acfd0	0.9067505839364274	4.236935286935285	5.572937399400002	0.33124244740194353	7.348717948717947	8.870863668337048	61	31	10	10	7.212	2375b9b13ee8de743377b85218c5cbfe97ecd185c4dd4f16ed41c5cf901acfd0	
5	15	3/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.9258558813660958	3.4571428571428564	4.510600051047846	-0.1600007799954519	17.90119047619048	19.526871225358544	61	31	10	8	8.214	ce61c0faa1db2c41142e12e1c6a91518a2f9cfc0ea102f10e403280dc362603d	0.9258558813660958	3.4571428571428564	4.510600051047846	-0.1600007799954519	17.90119047619048	19.526871225358544	61	31	10	8	6.219	ce61c0faa1db2c41142e12e1c6a91518a2f9cfc0ea102f10e403280dc362603d	0.9258558813660958	3.4571428571428564	4.510600051047846	-0.1600007799954519	17.90119047619048	19.526871225358544	61	31	10	8	6.032	ce61c0faa1db2c41142e12e1c6a91518a2f9cfc0ea102f10e403280dc362603d	0.9258558813660958	3.4571428571428564	4.510600051047846	-0.1600007799954519	17.90119047619048	19.526871225358544	61	31	10	8	6.122	ce61c0faa1db2c41142e12e1c6a91518a2f9cfc0ea102f10e403280dc362603d	0.9258558813660958	3.4571428571428564	4.510600051047846	-0.1600007799954519	17.90119047619048	19.526871225358544	61	31	10	8	6.566	ce61c0faa1db2c41142e12e1c6a91518a2f9cfc0ea102f10e403280dc362603d	0.9258558813660958	3.4571428571428564	4.510600051047846	-0.1600007799954519	17.90119047619048	19.526871225358544	61	31	10	8	6.283	ce61c0faa1db2c41142e12e1c6a91518a2f9cfc0ea102f10e403280dc362603d	
6	15	3/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.6295330168650388	7.207830907830906	9.412090370233658	0.2269213008029148	13.167567567567565	16.894626417608766	19	10	5	5	1.057	abce1b73ac3c6af3ff7fc1b7e89037369b5e0acb7b44935c75d18185671303a6	0.924098278947858	3.425763125763125	4.629341179455211	0.1939689401875733	13.644871794871793	17.378141049168242	65	33	8	7	5.797	b3b9d2943939cd5a50bdb7bbdd9eee7b72760cffd05f6110f8716d31144a1deb	0.924098278947858	3.425763125763125	4.629341179455211	0.1939689401875733	13.644871794871793	17.378141049168242	65	33	8	7	5.844	b3b9d2943939cd5a50bdb7bbdd9eee7b72760cffd05f6110f8716d31144a1deb	0.924098278947858	3.425763125763125	4.629341179455211	0.1939689401875733	13.644871794871793	17.378141049168242	65	33	8	7	5.836	b3b9d2943939cd5a50bdb7bbdd9eee7b72760cffd05f6110f8716d31144a1deb	0.924098278947858	3.425763125763125	4.629341179455211	0.1939689401875733	13.644871794871793	17.378141049168242	65	33	8	7	5.828	b3b9d2943939cd5a50bdb7bbdd9eee7b72760cffd05f6110f8716d31144a1deb	0.924098278947858	3.425763125763125	4.629341179455211	0.1939689401875733	13.644871794871793	17.378141049168242	65	33	8	7	5.827	b3b9d2943939cd5a50bdb7bbdd9eee7b72760cffd05f6110f8716d31144a1deb	
7	15	3/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.5626431652649958	7.885531135531135	10.109008648765018	0.19583693944163227	13.788186813186815	16.64917265093835	15	8	5	5	1.43	06ecaf89ec2ecc25591b4759d5a3419e16994148ef83812ea4519c39623bc88b	0.918428240083843	3.5575091575091586	4.837304166528254	0.19542194321719528	14.262545787545788	17.263835593667995	65	33	10	9	3.643	429235a3e256141a26ea4111c0cb8c5dca00fe490ff3a33acd7249aafdaa1be2	0.918428240083843	3.5575091575091586	4.837304166528254	0.19542194321719528	14.262545787545788	17.263835593667995	65	33	10	9	3.509	429235a3e256141a26ea4111c0cb8c5dca00fe490ff3a33acd7249aafdaa1be2	0.918428240083843	3.5575091575091586	4.837304166528254	0.19542194321719528	14.262545787545788	17.263835593667995	65	33	10	9	3.523	429235a3e256141a26ea4111c0cb8c5dca00fe490ff3a33acd7249aafdaa1be2	0.918428240083843	3.5575091575091586	4.837304166528254	0.19542194321719528	14.262545787545788	17.263835593667995	65	33	10	9	3.514	429235a3e256141a26ea4111c0cb8c5dca00fe490ff3a33acd7249aafdaa1be2	0.918428240083843	3.5575091575091586	4.837304166528254	0.19542194321719528	14.262545787545788	17.263835593667995	65	33	10	9	3.613	429235a3e256141a26ea4111c0cb8c5dca00fe490ff3a33acd7249aafdaa1be2	
1	20	3/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.6421481489208108	7.44276556776557	9.792524901987433	0.48143557918243707	8.288461538461537	10.438022587712736	19	10	7	6	1.827	0a2f9d598b891c52fa299ae0b44e9744c48aeb58794ae69e1bbe811571399e3b	0.9035118707486187	3.92973137973138	5.474590266279166	0.5399799538586664	9.999725274725275	13.164660282384872	59	30	9	7	27.093	7c268f08323c94feb3f7c8b44fa3947a795c1c37b795c68ab0e59b3a3b5a095b	0.9035118707486187	3.92973137973138	5.474590266279166	0.5399799538586664	9.999725274725275	13.164660282384872	59	30	9	7	3.879	7c268f08323c94feb3f7c8b44fa3947a795c1c37b795c68ab0e59b3a3b5a095b	0.9035118707486187	3.92973137973138	5.474590266279166	0.5399799538586664	9.999725274725275	13.164660282384872	59	30	9	7	3.878	7c268f08323c94feb3f7c8b44fa3947a795c1c37b795c68ab0e59b3a3b5a095b	0.9035118707486187	3.92973137973138	5.474590266279166	0.5399799538586664	9.999725274725275	13.164660282384872	59	30	9	7	3.878	7c268f08323c94feb3f7c8b44fa3947a795c1c37b795c68ab0e59b3a3b5a095b	0.9035118707486187	3.92973137973138	5.474590266279166	0.5399799538586664	9.999725274725275	13.164660282384872	59	30	9	7	3.854	7c268f08323c94feb3f7c8b44fa3947a795c1c37b795c68ab0e59b3a3b5a095b	
2	20	3/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	-8.640800110406253e-17	10.584812623274162	12.65094269549952	-2.3335712081918007e-16	10.059171597633139	12.269893881284718	1	1	0	0	0.052	e0d4810b1161530f1b1276f11a3e8c47506d8c61d0fbeff1f44fa3a9830ee4a9	0.9081757999971759	3.943284493284493	5.2955449287864695	0.12683285952663959	8.9514652014652	11.344883992951875	61	31	10	10	18.387	74064eb961b3aaa705361b54a3ef567d40ede7e1388668f82ecba69fb8b306bb	0.9081757999971759	3.943284493284493	5.2955449287864695	0.12683285952663959	8.9514652014652	11.344883992951875	61	31	10	10	5.866	74064eb961b3aaa705361b54a3ef567d40ede7e1388668f82ecba69fb8b306bb	0.9081757999971759	3.943284493284493	5.2955449287864695	0.12683285952663959	8.9514652014652	11.344883992951875	61	31	10	10	5.884	74064eb961b3aaa705361b54a3ef567d40ede7e1388668f82ecba69fb8b306bb	0.9081757999971759	3.943284493284493	5.2955449287864695	0.12683285952663959	8.9514652014652	11.344883992951875	61	31	10	10	5.879	74064eb961b3aaa705361b54a3ef567d40ede7e1388668f82ecba69fb8b306bb	0.9081757999971759	3.943284493284493	5.2955449287864695	0.12683285952663959	8.9514652014652	11.344883992951875	61	31	10	10	5.842	74064eb961b3aaa705361b54a3ef567d40ede7e1388668f82ecba69fb8b306bb	
3	20	3/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.5946806381407267	7.986222788052057	10.264294849460605	0.07543583187536448	10.752423389618512	13.309771882024068	15	8	6	6	0.999	bc65cc33603630847f65a9b9c367abe98b50d829f21a55b4fc035ed184717383	0.9065266527519782	3.8870879120879125	5.389629620679649	0.062024125340870824	11.19065934065934	14.324139744410761	67	34	10	9	8.376	a39d5c22ddcfe04daad1a5dd539210be4cc720397572dc7925b60598de1b0f7d	0.9065266527519782	3.8870879120879125	5.389629620679649	0.062024125340870824	11.19065934065934	14.324139744410761	67	34	10	9	4.856	a39d5c22ddcfe04daad1a5dd539210be4cc720397572dc7925b60598de1b0f7d	0.9065266527519782	3.8870879120879125	5.389629620679649	0.062024125340870824	11.19065934065934	14.324139744410761	67	34	10	9	4.84	a39d5c22ddcfe04daad1a5dd539210be4cc720397572dc7925b60598de1b0f7d	0.9065266527519782	3.8870879120879125	5.389629620679649	0.062024125340870824	11.19065934065934	14.324139744410761	67	34	10	9	4.83	a39d5c22ddcfe04daad1a5dd539210be4cc720397572dc7925b60598de1b0f7d	0.9065266527519782	3.8870879120879125	5.389629620679649	0.062024125340870824	11.19065934065934	14.324139744410761	67	34	10	9	4.881	a39d5c22ddcfe04daad1a5dd539210be4cc720397572dc7925b60598de1b0f7d	
4	20	3/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.6609908027692339	7.480772478112903	9.91752980579775	NaN	5.180032733224222	6.790476448220947	27	14	7	7	6.243	3d39844cd56bbf0b2ede165ad5a7c52d7a375d5eafa345628b1465a82187a9ca	0.9020247246722756	4.274938949938949	5.705326271410589	-0.022284996864712806	9.924542124542125	12.131309940917735	61	31	8	8	5.504	23100dbf55b1241ece3cbe89b97ce9f5c73b4e93558adc323d37534b06ad007b	0.9020247246722756	4.274938949938949	5.705326271410589	-0.022284996864712806	9.924542124542125	12.131309940917735	61	31	8	8	3.217	23100dbf55b1241ece3cbe89b97ce9f5c73b4e93558adc323d37534b06ad007b	0.9020247246722756	4.274938949938949	5.705326271410589	-0.022284996864712806	9.924542124542125	12.131309940917735	61	31	8	8	3.18	23100dbf55b1241ece3cbe89b97ce9f5c73b4e93558adc323d37534b06ad007b	0.9020247246722756	4.274938949938949	5.705326271410589	-0.022284996864712806	9.924542124542125	12.131309940917735	61	31	8	8	3.181	23100dbf55b1241ece3cbe89b97ce9f5c73b4e93558adc323d37534b06ad007b	0.9020247246722756	4.274938949938949	5.705326271410589	-0.022284996864712806	9.924542124542125	12.131309940917735	61	31	8	8	3.157	23100dbf55b1241ece3cbe89b97ce9f5c73b4e93558adc323d37534b06ad007b	
5	20	3/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.7156629800538857	6.39284188034188	8.337133748795155	-0.24738547846053638	14.064743589743589	16.73858393973912	27	14	8	7	1.763	1cfbd57f580c7698cca8d74deb84716dd4d197dcb5362a9dd055478155a1f2f3	0.924739503628979	3.4630647130647128	4.543113574673316	-0.2015239596336648	17.42115384615385	19.947558651470263	65	33	8	8	15.064	9bd380d9adc75c7e7ff95ed3b6a40e1a2cd066e3f3bc2d46177aeab7437417ea	0.924739503628979	3.4630647130647128	4.543113574673316	-0.2015239596336648	17.42115384615385	19.947558651470263	65	33	8	8	8.027	9bd380d9adc75c7e7ff95ed3b6a40e1a2cd066e3f3bc2d46177aeab7437417ea	0.924739503628979	3.4630647130647128	4.543113574673316	-0.2015239596336648	17.42115384615385	19.947558651470263	65	33	8	8	7.977	9bd380d9adc75c7e7ff95ed3b6a40e1a2cd066e3f3bc2d46177aeab7437417ea	0.924739503628979	3.4630647130647128	4.543113574673316	-0.2015239596336648	17.42115384615385	19.947558651470263	65	33	8	8	7.989	9bd380d9adc75c7e7ff95ed3b6a40e1a2cd066e3f3bc2d46177aeab7437417ea	0.924739503628979	3.4630647130647128	4.543113574673316	-0.2015239596336648	17.42115384615385	19.947558651470263	65	33	8	8	7.984	9bd380d9adc75c7e7ff95ed3b6a40e1a2cd066e3f3bc2d46177aeab7437417ea	
6	20	3/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.6274795397881829	7.232301032301032	9.432190987714725	-0.11503630785368416	15.622560772560774	19.194434172691242	21	11	6	5	2.575	231d1cf5ae3c9843627bf4f9495b2b8831dac5682059d9e55fc1342be522e680	0.9187273931900375	3.503540903540903	4.783639956477832	-0.09637588411770322	16.224542124542126	19.596302373636593	67	34	11	9	11.784	f25c69a471a128dab1f5ada74df48e70f0447021070bd296c3ec01d2a071eecf	0.9187273931900375	3.503540903540903	4.783639956477832	-0.09637588411770322	16.224542124542126	19.596302373636593	67	34	11	9	5.474	f25c69a471a128dab1f5ada74df48e70f0447021070bd296c3ec01d2a071eecf	0.9187273931900375	3.503540903540903	4.783639956477832	-0.09637588411770322	16.224542124542126	19.596302373636593	67	34	11	9	5.503	f25c69a471a128dab1f5ada74df48e70f0447021070bd296c3ec01d2a071eecf	0.9187273931900375	3.503540903540903	4.783639956477832	-0.09637588411770322	16.224542124542126	19.596302373636593	67	34	11	9	5.491	f25c69a471a128dab1f5ada74df48e70f0447021070bd296c3ec01d2a071eecf	0.9187273931900375	3.503540903540903	4.783639956477832	-0.09637588411770322	16.224542124542126	19.596302373636593	67	34	11	9	5.488	f25c69a471a128dab1f5ada74df48e70f0447021070bd296c3ec01d2a071eecf	
7	20	3/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.5445710764581104	8.05598090434156	10.255927782255165	0.21688552013539075	13.731107007746353	15.629795792223742	15	8	6	6	0.745	5dd5aa95d8c387db7655a0d7c346b23ba6c0a6a33c006d2763652af560a8e357	0.8872533362796597	3.9716117216117217	5.6406305014787534	0.2537564003696771	13.475274725274726	15.707003807309201	65	33	10	10	3.681	fb33ef4baf0732ff24df0c394b4e61d462703d51bff6e3bd73a3def869564462	0.8872533362796597	3.9716117216117217	5.6406305014787534	0.2537564003696771	13.475274725274726	15.707003807309201	65	33	10	10	3.756	fb33ef4baf0732ff24df0c394b4e61d462703d51bff6e3bd73a3def869564462	0.8872533362796597	3.9716117216117217	5.6406305014787534	0.2537564003696771	13.475274725274726	15.707003807309201	65	33	10	10	3.647	fb33ef4baf0732ff24df0c394b4e61d462703d51bff6e3bd73a3def869564462	0.8872533362796597	3.9716117216117217	5.6406305014787534	0.2537564003696771	13.475274725274726	15.707003807309201	65	33	10	10	3.633	fb33ef4baf0732ff24df0c394b4e61d462703d51bff6e3bd73a3def869564462	0.8872533362796597	3.9716117216117217	5.6406305014787534	0.2537564003696771	13.475274725274726	15.707003807309201	65	33	10	10	3.633	fb33ef4baf0732ff24df0c394b4e61d462703d51bff6e3bd73a3def869564462	
1	5	4/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.9100918811033086	3.812057387057387	5.293750491031313	0.22577965031354966	13.12912087912088	15.425279970438302	65	33	10	9	3.235	746e7517bcf59cd224dd98f6247464e67f8cdce9fe0391c7f1ea9cb08761ecdc	0.9100918811033086	3.812057387057387	5.293750491031313	0.22577965031354966	13.12912087912088	15.425279970438302	65	33	10	9	2.405	746e7517bcf59cd224dd98f6247464e67f8cdce9fe0391c7f1ea9cb08761ecdc	0.9100918811033086	3.812057387057387	5.293750491031313	0.22577965031354966	13.12912087912088	15.425279970438302	65	33	10	9	2.098	746e7517bcf59cd224dd98f6247464e67f8cdce9fe0391c7f1ea9cb08761ecdc	0.9100918811033086	3.812057387057387	5.293750491031313	0.22577965031354966	13.12912087912088	15.425279970438302	65	33	10	9	2.272	746e7517bcf59cd224dd98f6247464e67f8cdce9fe0391c7f1ea9cb08761ecdc	0.9100918811033086	3.812057387057387	5.293750491031313	0.22577965031354966	13.12912087912088	15.425279970438302	65	33	10	9	2.255	746e7517bcf59cd224dd98f6247464e67f8cdce9fe0391c7f1ea9cb08761ecdc	0.9100918811033086	3.812057387057387	5.293750491031313	0.22577965031354966	13.12912087912088	15.425279970438302	65	33	10	9	2.257	746e7517bcf59cd224dd98f6247464e67f8cdce9fe0391c7f1ea9cb08761ecdc	
2	5	4/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.7575918245576558	6.073874165050635	8.257632134717069	0.07717892342371722	8.376131221719456	10.100930382070963	33	17	8	7	2.289	4f6b8f5fcc01b658aaa31a06bc7a2377c5b1999749886504d2a2a06a28be3ef0	0.908291560746508	3.9377289377289375	5.29236641273469	-0.19413198114424615	11.133424908424908	13.138122065022458	65	33	12	8	3.188	48f5c55b13e410dbd8114d00284a3b71fde24da5f08294845d04266e9854d31f	0.908291560746508	3.9377289377289375	5.29236641273469	-0.19413198114424615	11.133424908424908	13.138122065022458	65	33	12	8	3.4	48f5c55b13e410dbd8114d00284a3b71fde24da5f08294845d04266e9854d31f	0.908291560746508	3.9377289377289375	5.29236641273469	-0.19413198114424615	11.133424908424908	13.138122065022458	65	33	12	8	3.29	48f5c55b13e410dbd8114d00284a3b71fde24da5f08294845d04266e9854d31f	0.908291560746508	3.9377289377289375	5.29236641273469	-0.19413198114424615	11.133424908424908	13.138122065022458	65	33	12	8	3.231	48f5c55b13e410dbd8114d00284a3b71fde24da5f08294845d04266e9854d31f	0.908291560746508	3.9377289377289375	5.29236641273469	-0.19413198114424615	11.133424908424908	13.138122065022458	65	33	12	8	3.286	48f5c55b13e410dbd8114d00284a3b71fde24da5f08294845d04266e9854d31f	
3	5	4/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.6642381820304427	7.344534412955463	9.54370436845278	0.27106771130912527	10.086538461538463	12.119196597164029	19	10	6	5	1.169	6777994854de03408d9552b88cd28112b586cd5e924de437ad58faafde508d8d	0.9185177665659816	3.7902014652014637	5.047867633314847	0.39630706022036455	10.438186813186814	12.687101766693766	63	32	11	10	3.36	fa549323810859be0de3a99c3aa6cb0f2282a2571754aa44f8501ae5779932f4	0.9185177665659816	3.7902014652014637	5.047867633314847	0.39630706022036455	10.438186813186814	12.687101766693766	63	32	11	10	3.582	fa549323810859be0de3a99c3aa6cb0f2282a2571754aa44f8501ae5779932f4	0.9185177665659816	3.7902014652014637	5.047867633314847	0.39630706022036455	10.438186813186814	12.687101766693766	63	32	11	10	3.4	fa549323810859be0de3a99c3aa6cb0f2282a2571754aa44f8501ae5779932f4	0.9185177665659816	3.7902014652014637	5.047867633314847	0.39630706022036455	10.438186813186814	12.687101766693766	63	32	11	10	3.414	fa549323810859be0de3a99c3aa6cb0f2282a2571754aa44f8501ae5779932f4	0.9185177665659816	3.7902014652014637	5.047867633314847	0.39630706022036455	10.438186813186814	12.687101766693766	63	32	11	10	3.547	fa549323810859be0de3a99c3aa6cb0f2282a2571754aa44f8501ae5779932f4	
