AMBH-MIN-High-Risk-x,AMBH-MIN-High-Risk-y,AMBH-MIN-Low-Risk-x,AMBH-MIN-Low-Risk-y,AMBH-FM-High-Risk-x,AMBH-FM-High-Risk-y,AMBH-FM-Low-Risk-x,AMBH-FM-Low-Risk-y,AMBH-MAX-High-Risk-x,AMBH-MAX-High-Risk-y,AMBH-MAX-Low-Risk-x,AMBH-MAX-Low-Risk-y,AMBH-M-High-Risk-x,AMBH-M-High-Risk-y,AMBH-M-Low-Risk-x,AMBH-M-Low-Risk-y,AMBH-C-High-Risk-x,AMBH-C-High-Risk-y,AMBH-C-Low-Risk-x,AMBH-C-Low-Risk-y,AMBT-MIN-High-Risk-x,AMBT-MIN-High-Risk-y,AMBT-MIN-Low-Risk-x,AMBT-MIN-Low-Risk-y,AMBT-FM-High-Risk-x,AMBT-FM-High-Risk-y,AMBT-FM-Low-Risk-x,AMBT-FM-Low-Risk-y,AMBT-MAX-High-Risk-x,AMBT-MAX-High-Risk-y,AMBT-MAX-Low-Risk-x,AMBT-MAX-Low-Risk-y,AMBT-M-High-Risk-x,AMBT-M-High-Risk-y,AMBT-M-Low-Risk-x,AMBT-M-Low-Risk-y,AMBT-C-High-Risk-x,AMBT-C-High-Risk-y,AMBT-C-Low-Risk-x,AMBT-C-Low-Risk-y,SPEED-MIN-High-Risk-x,SPEED-MIN-High-Risk-y,SPEED-MIN-Low-Risk-x,SPEED-MIN-Low-Risk-y,SPEED-FM-High-Risk-x,SPEED-FM-High-Risk-y,SPEED-FM-Low-Risk-x,SPEED-FM-Low-Risk-y,SPEED-MAX-High-Risk-x,SPEED-MAX-High-Risk-y,SPEED-MAX-Low-Risk-x,SPEED-MAX-Low-Risk-y,SPEED-M-High-Risk-x,SPEED-M-High-Risk-y,SPEED-M-Low-Risk-x,SPEED-M-Low-Risk-y,SPEED-C-High-Risk-x,SPEED-C-High-Risk-y,SPEED-C-Low-Risk-x,SPEED-C-Low-Risk-y,EXT5-MIN-High-Risk-x,EXT5-MIN-High-Risk-y,EXT5-MIN-Low-Risk-x,EXT5-MIN-Low-Risk-y,EXT5-FM-High-Risk-x,EXT5-FM-High-Risk-y,EXT5-FM-Low-Risk-x,EXT5-FM-Low-Risk-y,EXT5-MAX-High-Risk-x,EXT5-MAX-High-Risk-y,EXT5-MAX-Low-Risk-x,EXT5-MAX-Low-Risk-y,EXT5-M-High-Risk-x,EXT5-M-High-Risk-y,EXT5-M-Low-Risk-x,EXT5-M-Low-Risk-y,EXT5-C-High-Risk-x,EXT5-C-High-Risk-y,EXT5-C-Low-Risk-x,EXT5-C-Low-Risk-y,EXT4-MIN-High-Risk-x,EXT4-MIN-High-Risk-y,EXT4-MIN-Low-Risk-x,EXT4-MIN-Low-Risk-y,EXT4-FM-High-Risk-x,EXT4-FM-High-Risk-y,EXT4-FM-Low-Risk-x,EXT4-FM-Low-Risk-y,EXT4-MAX-High-Risk-x,EXT4-MAX-High-Risk-y,EXT4-MAX-Low-Risk-x,EXT4-MAX-Low-Risk-y,EXT4-M-High-Risk-x,EXT4-M-High-Risk-y,EXT4-M-Low-Risk-x,EXT4-M-Low-Risk-y,EXT4-C-High-Risk-x,EXT4-C-High-Risk-y,EXT4-C-Low-Risk-x,EXT4-C-Low-Risk-y
51.34272134944115,0.01179256350878979,55.91854978971325,0.010503265613365715,30.873898049915876,0.022079458235919468,33.90625474228755,0.022803281970662642,63.36241054569734,0.015092749306336086,59.485081114004025,0.01191071168700907,57.699994410702395,0.01320038666196442,57.65581872992523,0.010996569443188721,29.108984990737365,0.032687273744852974,30.554771042011705,0.03251884968213633,26.252316648387943,0.08021342351675426,27.522442935009977,0.07105026961015076,32.16325600937587,0.026728665353342097,34.25548120791615,0.025083420585244615,29.602458045420867,0.06820477253856347,28.335925634669298,0.07400094287435684,28.97451320829833,0.07779179717400962,27.889804391201192,0.0725816254386308,34.382470556753525,0.02245353160467774,35.38090173668094,0.014288634753602448,6586.899323132693,2.1254761568834101e-10,6585.753020325875,0.0,24.958925771801297,0.004205978209222403,28.945735472547035,0.005874723053504765,6636.172660671479,0.0,6624.993603551459,0.0014830075563414293,6609.3713452339425,0.11480005763987335,6609.307999033141,0.12701211515833938,32.57461349620857,0.007864473541691824,33.99197345765689,0.00811105859547917,536.7503725234576,0.006062865125778043,537.0344653838933,0.011508015092273753,33.38678122048186,0.011784303931614724,31.74775137651054,0.008318130920870151,581.4060064697197,0.02916286255000655,542.9501702101522,0.004907649545737882,550.1933570753604,0.011350582517853553,541.1182686684634,0.007310949322354714,31.950211099840086,0.011334025414344296,31.68543591624676,0.008037655859352377,535.279305722967,0.0040804645166592655,538.3772729215158,0.007415354047444508,31.667190415316128,0.01423302376793122,32.374250759451634,0.010527611584892502,584.225621239639,0.0308760244260787,544.2657871931696,0.0029144090600310936,550.4154265829131,0.007128554813503167,542.3775239218877,0.004932738328017109,32.549823467202394,0.012072271719671176,31.68543591624676,0.009147519954654728
51.856089310013346,0.011840919327303972,56.45539523151405,0.01073952871136704,31.2298918711229,0.02236458898595403,34.26420957515346,0.02300496327203345,63.979786942406264,0.015165134658324189,60.05017087848911,0.012013317858670236,58.263309223472234,0.013263795928046758,58.20712592567827,0.011221835011765824,29.38831741441842,0.03237976569441895,30.830817771830596,0.03145936235191131,26.46039038465388,0.083114185289202,27.719651597737855,0.07125250347132496,32.506483646307736,0.027290722047642043,34.60429825082016,0.025532369397387296,29.786491866355465,0.0671322351141507,28.538684764043193,0.07401803634296288,29.154129160316412,0.07655685063670185,28.089395566425505,0.07274511895301526,34.67837786322344,0.02112366793494867,35.676713963146454,0.01312468001513376,6587.217951807402,0.0,6586.0803821638065,7.783470475510035e-8,25.198860667061982,0.004122352034190735,29.215173986034735,0.006152735131328004,6636.466582530357,3.389687156685195e-8,6625.154412857608,0.0011908242864339003,6609.44678433903,0.11426003315951887,6609.373814126058,0.12877745108896457,32.88216582931212,0.007703528906881529,34.32482033387851,0.00785278141226569,537.7985769188186,0.006539878055187247,538.0857360132202,0.012378769698534273,33.743555839905,0.011454794291558119,32.06579691448088,0.00845760430597725,581.9674614072785,0.028742378995020138,543.958665374404,0.005031068463223121,551.0975635647761,0.01166324078900772,542.1313607089763,0.007454393003237103,32.25022389376979,0.010971870883627903,31.969401729352626,0.007600977877918834,536.3144787970862,0.004008465853226535,539.4342985531229,0.007987780980196589,32.01065650109286,0.014317710466095729,32.69996292669113,0.010370168191150875,584.7456225268899,0.03102280857361883,545.263086416998,0.0029072727212390813,551.3105615273322,0.007260181416851518,543.3881465838202,0.005141688932298179,32.855873374305574,0.011568205759366528,31.969401729352626,0.008793584790997858
52.369457270585535,0.011877025066742816,56.99224067331486,0.01098372199448229,31.58588569232992,0.022641816553187123,34.62216440801937,0.02316657790743033,64.5971633391152,0.015154253751625714,60.61526064297421,0.012104416688682703,58.82662403624208,0.013283561702935947,58.75843312143132,0.011449013260772571,29.66764983809947,0.03194376886407997,31.106864501649486,0.030325103438648752,26.668464120919815,0.08559662845429955,27.916860260465732,0.07129370238311417,32.84971128323961,0.02783788872384835,34.95311529372417,0.025974597182022538,29.970525687290063,0.06629829952755911,28.74144389341709,0.07362928206715498,29.33374511233449,0.0754849905332512,28.288986741649822,0.07264119214211982,34.974285169693346,0.019783900309395423,35.97252618961196,0.012088207350954146,6587.53658048211,2.2728921271128466e-10,6586.407744001738,0.0,25.438795562322664,0.0041233580962028735,29.48461249952243,0.006673205586970896,6636.7605043892345,0.0,6625.315222163757,0.001239962295071304,6609.522223444118,0.11366116045323878,6609.439629218976,0.13010906105392261,33.189718162415666,0.007540940118086401,34.65766721010014,0.007629780580880712,538.8467813141797,0.007099547135399018,539.1370066425471,0.0130712943573902,34.10033045932814,0.011061296071031805,32.38384245245121,0.008535357846379025,582.5289163448373,0.02803154341827098,544.9671605386555,0.0050631682709011815,552.0017700541919,0.011809487280780106,543.1444527494892,0.007718637866919381,32.55023668769949,0.010602260640114432,32.25336754245849,0.007211308513634207,537.3496518712054,0.00416243711416745,540.4913241847298,0.008636647325789396,32.35412258686959,0.01432363167980704,33.02567509393062,0.010120910456682406,585.2656238141408,0.03100457447182699,546.2603856408265,0.003131140476851616,552.2056964717511,0.007371188672937083,544.3987692457529,0.005603245226050264,33.16192328140875,0.011023436627788685,32.25336754245849,0.008419434282576483
52.882825231157724,0.011895638236801388,57.52908611511566,0.011229448796917231,31.941879513536946,0.022908665223179494,34.98011924088529,0.023303821050816884,65.21453973582412,0.015070402751647205,61.1803504074593,0.012181837616441956,59.38993884901192,0.013262202793133985,59.30974031718436,0.01166903641084174,29.946982261780523,0.031381393030066915,31.382911231468377,0.029148137219462963,26.876537857185753,0.0876206979934021,28.11406892319361,0.07121029453366315,33.19293892017148,0.02836435440815416,35.30193233662818,0.02642577525393184,30.15455950822466,0.06568322330651971,28.944203022790987,0.07292141437763972,29.513361064352573,0.07459033344469154,28.488577916874135,0.0723262546169795,35.27019247616326,0.018447264968121727,36.268338416077476,0.011177546319138754,6587.855209156819,0.0,6586.73510583967,7.54189540276562e-8,25.67873045758335,0.0042078184981217785,29.75405101301013,0.007408639024573001,6637.054426248112,3.3353909794087144e-8,6625.476031469906,0.0015198536970274402,6609.597662549206,0.112958346829506,6609.505444311893,0.13096689602075237,33.49727049551922,0.0073804987060518915,34.990514086321774,0.00744565068928007,539.8949857095408,0.007768797483087055,540.188277271874,0.013641824559294831,34.45710507875128,0.010610591827135269,32.70188799042155,0.008547518157588578,583.090371282396,0.02706358743027683,545.9756557029071,0.005103063474096196,552.9059765436076,0.011906821091643883,544.1575447900021,0.008174184588903089,32.85024948162919,0.010217916195883192,32.53733335556436,0.006857888750458755,538.3848249453246,0.004674649376584576,541.5483498163369,0.00948453024998317,32.69758867264633,0.014235156691040727,33.35138726117012,0.009796015680925087,585.7856251013916,0.030782632369037822,547.257684864655,0.0035955376261229193,553.1008314161701,0.0074927018271132755,545.4093919076854,0.006303609569787938,33.46797318851193,0.010444751542067983,32.53733335556436,0.008016101468077897
53.396193191729914,0.011892495893551415,58.06593155691647,0.011469456251386175,32.29787333474397,0.02316277190424095,35.3380740737512,0.023432507565863736,65.83191613253305,0.014927515288765274,61.745440171944395,0.012242409813548112,59.953253661781766,0.013204512472881456,59.861047512937404,0.011872323343317235,30.226314685461578,0.03070140301491151,31.658957961287268,0.027960955249093457,27.084611593451687,0.08915742402993417,28.311277585921488,0.07103781161129931,33.53616655710335,0.02886431384523334,35.650749379532186,0.026900682930330416,30.33859332915926,0.06524062366523363,29.146962152164885,0.07197609726566545,29.69297701637065,0.07386206212836742,28.68816909209845,0.07185063991449875,35.56609978263317,0.017131209473406402,36.564150642542984,0.01038388663041689,6588.173837831528,2.4405562007200474e-10,6587.0624676776015,0.0,25.918665352844034,0.004368280261684477,30.02348952649783,0.008287438003262577,6637.34834810699,0.0,6625.636840776056,0.0015192466574046732,6609.673101654293,0.11212940788409405,6609.571259404811,0.13137611128741059,33.80482282862277,0.007226021192214882,35.323360962543404,0.007300369729644941,540.9431901049019,0.00859252728229234,541.2395479012008,0.014182551293613526,34.813879698174425,0.010110659030580465,33.01993352839188,0.008496602829933749,583.6518262199547,0.025886214860471952,546.9841508671589,0.005238944257357361,553.8101830330235,0.01211516778677851,545.1706368305151,0.008852621883003,33.150262275558894,0.009814283725777799,32.82129916867022,0.006522884793795751,539.4199980194438,0.005586761077688835,542.6053754479439,0.010602759223533658,33.041054758423066,0.014041779219444073,33.67709942840961,0.009417543338722047,586.3056263886424,0.030324559808710756,548.2549840884834,0.004249472625727187,553.9959663605891,0.00769005893535745,546.420014569618,0.007170971005022862,33.7740230956151,0.009843117941549677,32.82129916867022,0.007579825675610425
53.9095611523021,0.01186449233268913,58.60277699871727,0.011695877503602603,32.65386715595099,0.023401799381601206,35.69602890661711,0.023566828062065778,66.44929252924199,0.014741998590688744,62.31052993642948,0.0122822178146313,60.516568474551605,0.0131172165188161,60.41235470869045,0.012049279784808993,30.50564710914263,0.029918421650617852,31.93500469110616,0.02679327092600553,27.292685329717624,0.09018722129501916,28.508486248649362,0.07079715169634784,33.87939419403522,0.029332194647152136,35.999566422436196,0.027411715675513215,30.522627150093857,0.06490377625150698,29.34972128153878,0.07085535057283825,29.872592968388734,0.07326271105564582,28.887760267322765,0.07124568334808623,35.86200708910308,0.015855240859850975,36.8599628690085,0.009694223263284396,6588.492466506236,0.0,6587.389829515533,7.173806045739562e-8,26.15860024810472,0.004597853167524452,30.29292803998553,0.009217690492573018,6637.642269965867,3.288139018901237e-8,6625.797650082204,0.001073372803402101,6609.74854075938,0.11119089353881471,6609.6370744977285,0.13141052327321937,34.11237516172632,0.007080147648220744,35.656207838765035,0.0071900385628974875,541.9913945002629,0.009612686827493869,542.2908185305278,0.014807699708874722,35.170654317597574,0.009570422974042921,33.337979066362216,0.008390422330944534,584.2132811575135,0.024554290130175488,547.9926460314105,0.005527005025345821,554.7143895224392,0.01261021444543614,546.183728871028,0.009773679377687415,33.4502750694886,0.009390440467083276,33.10526498177608,0.006187649865866605,540.4551710935631,0.0068187888677552905,543.6624010795509,0.011976663875054916,33.3845208441998,0.01373903042468983,34.002811595649106,0.009009880555990786,586.8256276758933,0.029610110834914362,549.2522833123119,0.005010712264756523,554.8911013050081,0.008058702369652929,547.4306372315506,0.008124476586408915,34.08007300271827,0.009232881568550433,33.10526498177608,0.007115062202039382
54.42292911287429,0.011809839935997832,59.139622440518075,0.01190059936367627,33.00986097715801,0.023623346478945872,36.05398373948302,0.023717707462902554,67.0666689259509,0.014531386035429283,62.87561970091458,0.012297003312092712,61.07988328732145,0.013008528962923682,60.96366190444349,0.0121908549936398,30.78497953282368,0.029051640114179548,32.21105142092505,0.025669186518949814,27.50075906598356,0.0906984213800248,28.70569491137724,0.070483337262948,34.22262183096709,0.029762910432187605,36.3483834653402,0.02796755038787827,30.706660971028455,0.06459422536121981,29.55248041091268,0.06959370899709792,30.052208920406816,0.07272993866429397,29.087351442547078,0.07051580606258699,36.15791439557299,0.014638361813818942,37.155775095474006,0.009093981424031419,6588.811095180945,2.631299651292927e-10,6587.717191353466,0.0,26.398535143365404,0.004893304508649727,30.56236655347323,0.010105264279554644,6637.936191824744,0.0,6625.958459388354,0.0005178964386285312,6609.823979864468,0.11020781225313744,6609.702889590646,0.1311654211441242,34.41992749482987,0.0069434564935347744,35.989054714986665,0.007107274266407896,543.039598895624,0.010841580628579253,543.3420891598546,0.01561769449989326,35.527428937020716,0.008999579741406243,33.65602460433255,0.008240337773433552,584.7747360950723,0.02312260912642333,549.0011411956622,0.005992212641903101,555.618596011855,0.013555453396506177,547.196820911541,0.010953362924416352,33.7502878634183,0.008949282257054785,33.38923079488195,0.005839010780274239,541.4903441676822,0.008171055400311763,544.7194267111579,0.013519098452301538,33.72798692997654,0.01332881683768548,34.328523762888594,0.008596263243879361,587.3456289631441,0.028636469298438716,550.2495825361403,0.005795056907336138,555.786236249427,0.008712009617817814,548.4412598934832,0.009112393514042942,34.38612290982145,0.008630285584561567,33.38923079488195,0.006635435089369392
54.93629707344649,0.011728198942243657,59.676467882318875,0.012075729692211077,33.365854798365035,0.02382487720627155,36.41193857234894,0.02389143563484622,67.68404532265984,0.014312924163906362,63.44070946539967,0.0122826618384281,61.64319810009129,0.012887645434543528,61.51496910019654,0.012289145161812003,31.064311956504735,0.028123131350224623,32.48709815074394,0.024605092359427393,27.708832802249496,0.09068774230813385,28.902903574105117,0.07006131492137188,34.565849467898964,0.03015210882957215,36.69720050824421,0.028572076451302386,30.890694791963053,0.06423150024458353,29.755239540286574,0.06819897273211645,30.231824872424895,0.07218238986214498,29.286942617771395,0.06963841458741048,36.4538217020429,0.01349679967570613,37.45158732193952,0.008568462542123565,6589.1297238556535,0.0,6588.044553191397,2.6066699235018784e-7,26.63847003862609,0.005251988245348379,30.83180506696093,0.010862867730146343,6638.230113683622,3.2479291063892145e-8,6626.119268694502,0.0001692338924301591,6609.899418969555,0.10929563741875915,6609.768704683564,0.13072849188355815,34.727479827933415,0.006814091239998452,36.321901591208295,0.007042221622527065,544.0878032909851,0.0122407581800342,544.3933597891814,0.01664568074488151,35.88420355644386,0.008408442999492168,33.974070142302885,0.008059247437406252,585.3361910326311,0.021640212298991462,550.0096363599138,0.006644195426378874,556.5228025012708,0.015073692970623324,548.2099129520539,0.012386337775977283,34.050300657348004,0.008497008374482693,33.67319660798781,0.00547374570366276,542.5255172418015,0.009377990949295372,545.776452342765,0.015113461605898323,34.07145301575327,0.012819161300188594,34.65423593012809,0.008195967151129397,587.865630250395,0.027421452055208153,551.2468817599688,0.006537716347390421,556.6813711938461,0.00975999030318348,549.4518825554158,0.010122653224239872,34.692172816924625,0.008051588026961869,33.67319660798781,0.006161927998184218
55.44966503401868,0.011620760000150745,60.21331332411968,0.012214112596353563,33.72184861957206,0.024003687045618737,36.769893405214845,0.024088730147097302,68.30142171936878,0.014102216415760802,64.00579922988476,0.012235772643519403,62.20651291286113,0.012764213059370255,62.06627629594958,0.012338009547497305,31.343644380185786,0.02715591633049217,32.763144880562834,0.023608549398176196,27.91690653851543,0.09016396494238413,29.100112236832995,0.06947119774667891,34.909077104830835,0.030496379876017644,37.04601755114822,0.029223676312509023,31.07472861289765,0.06374260714489192,29.957998669660473,0.06666076397930207,30.411440824442977,0.07152926774181592,29.486533792995708,0.06857210946947938,36.74972900851281,0.012442421896743203,37.747399548405035,0.008103011790007952,6589.448352530362,2.8483381714074557e-10,6588.371915029329,3.1217208389486275e-6,26.878404933886774,0.005663862706457526,31.101243580448628,0.01141451334784262,6638.524035542499,0.0,6626.280078000651,4.3536595202030015e-5,6609.974858074643,0.10861432885129574,6609.834519776481,0.13015822562563853,35.035032161036966,0.006687956049350978,36.654748467429926,0.006983997154455496,545.1360076863461,0.013723085648547625,545.4446304185084,0.01781866144369631,36.240978175867,0.0078077639916592665,34.29211568027323,0.007859651155788877,585.8976459701898,0.020147155926683664,551.0181315241655,0.0074950485945350755,557.4270089906865,0.01721587905640572,549.2230049925669,0.014021050572933935,34.35031345127771,0.008042067593514265,33.95716242109368,0.005099967631721167,543.5606903159206,0.010207978656169603,546.8334779743719,0.016648752822627372,34.41491910153,0.012223399775517856,34.97994809736758,0.007822555235541866,588.3856315376458,0.026003669419721574,552.2441809837973,0.007205196713204627,557.576506138265,0.01127811539155989,550.4625052173484,0.011167936016831042,34.998222724027805,0.007511124901256048,33.95716242109368,0.005718578515548138
55.96303299459087,0.011490263862303021,60.75015876592048,0.012309822979364485,34.07784244077908,0.024156917178411858,37.12784823808076,0.024304358490820854,68.9187981160777,0.013912037610747554,64.57088899436985,0.012154094432383805,62.769827725630975,0.012647810118604014,62.617583491702625,0.012333636658007885,31.622976803866838,0.026171972834491415,33.03919161038172,0.022678301447792745,28.124980274781368,0.0891547385173572,29.297320899560873,0.06864216925957338,35.25230474176271,0.03079339212629842,37.39483459405223,0.029914901636302532,31.25876243383225,0.06307005707003238,30.160757799034368,0.06496371077791302,30.591056776461055,0.07068218914119384,29.686124968220025,0.06727106705730192,37.04563631498272,0.011482045733469401,38.04321177487054,0.007682489764267933,6589.766981205071,0.0,6588.699276867261,2.4206220996659325e-5,27.11833982914746,0.006103097218927069,31.370682093936328,0.011700572329685206,6638.817957401377,3.214728127153704e-8,6626.4408873068005,5.12441644011759e-5,6610.0502971797305,0.10835546018362263,6609.900334869399,0.1294768519449624,35.34258449414052,0.006559403136113635,36.98759534365155,0.0069222748701261525,546.1842120817072,0.015187846658941183,546.4959010478352,0.018970166388372754,36.59775279529014,0.007208483055757789,34.61016121824356,0.007652065386470122,586.4591009077486,0.018673916876952287,552.0266266884171,0.008566820439803662,558.3312154801023,0.019929377252501372,550.2360970330798,0.015753698116603217,34.6503262452074,0.007593821481820933,34.24112823419954,0.004735065579255662,544.5958633900399,0.010565894479931644,547.890503605979,0.01802933195710385,34.75838518730674,0.011558949759536783,35.30566026460708,0.007483304664131252,588.9056328248967,0.02443934037753673,553.2414802076257,0.007798084759790677,558.471641082684,0.01327165258657155,551.4731278792809,0.012262888072742378,35.30427263113098,0.007019652533902718,34.24112823419954,0.005326957596928408
56.47640095516306,0.01134094568507019,61.28700420772129,0.012358569253169383,34.4338362619861,0.024281617990839027,37.48580307094667,0.024527390104780812,69.53617451278663,0.013751413847410814,65.13597875885495,0.012036958996709445,63.333142538400814,0.01254745995368387,63.168890687455665,0.012274974611659864,31.902309227547892,0.025190394555856303,33.315238340200615,0.021805445350772185,28.333054011047302,0.08771447329014448,29.49452956228875,0.06751130329838381,35.59553237869458,0.031041930619678488,37.74365163695624,0.030632547224038183,31.442796254766847,0.06217746777653664,30.363516928408266,0.06310083178194001,30.770672728479138,0.0695671491359096,29.885716143444338,0.06570149466491283,37.34154362145263,0.01061763937250122,38.33902400133606,0.007290942681798838,6590.085609879779,3.0952642055883753e-10,6589.026638705192,8.753326152288625e-5,27.35827472440814,0.006524766624411239,31.640120607424027,0.01168571761098923,6639.111879260255,0.0,6626.601696612949,0.00020550122329692636,6610.125736284817,0.10872476300319239,6609.966149962316,0.12868021733573312,35.65013682724407,0.006422237525759891,37.32044221987318,0.006848688514824518,547.2324164770682,0.0165698020373877,547.547171677162,0.019908859411189573,36.95452741471328,0.006621390386632417,34.928206756213896,0.007443963918740595,587.0205558453074,0.01724291089350157,553.0351218526688,0.009881817563946635,559.2354219695181,0.023039261314552355,551.2491890735927,0.017452329458666985,34.950339039137106,0.0071612008927026015,34.52509404730541,0.004400896352064449,545.6310364641591,0.010539042129114193,548.947529237586,0.01917432641571613,35.101851273083476,0.010845808632843054,35.63137243184657,0.007179682561452845,589.4256341121476,0.02279622470240004,554.2387794314542,0.008346132621163037,559.366776027103,0.01564977431439835,552.4837505412136,0.013412528791907817,35.61032253823416,0.006583222800807221,34.52509404730541,0.005001258841734901
56.98976891573525,0.011178396907007686,61.82384964952209,0.012357944635872552,34.789830083193124,0.024374853324858,37.84375790381258,0.024742072011754403,70.15355090949556,0.01362503467131274,65.70106852334004,0.011885501338634133,63.89645735117066,0.012471194232664335,63.72019788320871,0.0121639325991701,32.181641651228944,0.024225900335632558,33.5912850700195,0.020975633413116198,28.54112774731324,0.08592949076646379,29.69173822501663,0.06604192919568778,35.93876001562645,0.031241821761916685,38.09246867986025,0.03135808495315248,31.626830075701445,0.06105218245283662,30.56627605778216,0.06108303282194557,30.950288680497216,0.06813423851617494,30.08530731866865,0.06385548146834338,37.63745092792254,0.00984722702394496,38.634836227801564,0.006912194664771632,6590.404238554488,0.0,6589.354000543124,0.00015803966676705014,27.598209619668825,0.0068701783858595745,31.909559120911723,0.011369216962406255,6639.405801119132,3.188502537533611e-8,6626.762505919099,0.0006060622431366655,6610.201175389905,0.10992332554153444,6610.031965055234,0.12776138806359455,35.95768916034762,0.006270819267068049,37.65328909609481,0.006757770660994972,548.2806208724294,0.017859669574456404,548.5984423064889,0.02050475414022059,37.311302034136425,0.006056699112077862,35.24625229418423,0.0072393177015582545,587.5820107828662,0.015871151284604583,554.0436170169204,0.0114401265979271,560.1396284589339,0.026261837998275507,552.2622811141056,0.018997800288371985,35.25035183306681,0.006751585630070147,34.80905986041127,0.004117748962998217,546.6662095382783,0.010355749779346305,550.004554869193,0.020027096633281404,35.44531735886021,0.010104958236305844,35.957084599086066,0.006908551654213241,589.9456353993984,0.0211457539173268,555.2360786552827,0.008899685147531861,560.261910971522,0.018227355178606512,553.4943732031461,0.01461669786119714,35.91637244533733,0.006202728818535646,34.80905986041127,0.004745579515866456
57.503136876307444,0.011009344974944745,62.360695091322896,0.0123074906505381,35.145823904400146,0.02443382849481374,38.201712736678495,0.02492923650245054,70.77092730620448,0.013533031585584929,66.26615828782514,0.01170268165985693,64.4597721639405,0.012425672825185507,64.27150507896175,0.012005276720074697,32.46097407491,0.0232878588975467,33.8673317998384,0.02017199636888694,28.749201483579174,0.08391601091465148,29.888946887744506,0.0642364267813229,36.28198765255832,0.031393743661157616,38.441285722764256,0.032068394100742095,31.810863896636043,0.059704796163498206,30.76903518715606,0.05894235296639165,31.1299046325153,0.06636323139961177,30.284898493892968,0.06175854902163924,37.93335823439245,0.009166190656780107,38.93064845426708,0.0065315421712734655,6590.722867229198,3.3760550505581114e-10,6589.681362381056,0.00014791060198179944,27.83814451492951,0.007080327441274201,32.17899763439942,0.010793408675160383,6639.69972297801,0.0,6626.923315225247,0.0011914355721378796,6610.276614494993,0.1121311160274448,6610.097780148151,0.12673987156738883,36.265241493451164,0.006101049932700358,37.98613597231644,0.006647262780005574,549.3288252677904,0.019072171694496595,549.6497129358158,0.02074093875376973,37.668076653559574,0.0055235597563076146,35.564297832154566,0.007038711020932234,588.143465720425,0.014572956792991826,555.0521121811721,0.013201787959210865,561.0438349483496,0.029256027323543345,553.2753731546186,0.020315382564336588,35.55036462699651,0.0063700501177946876,35.09302567351713,0.0038989561845690357,547.7013826123975,0.01028302227909787,551.0615805008,0.020571786885332673,35.78878344463695,0.009356845078478938,36.28279676632555,0.006663703864511853,590.4656366866493,0.01955476685738296,556.2333778791111,0.009522931378347223,561.1570459159409,0.020764045883130095,554.5049958650787,0.015878294075242123,36.2224223524405,0.005874138162594287,35.09302567351713,0.004554071544639089
58.01650483687963,0.010841359309643164,62.897540533123696,0.012208566193529842,35.501817725607175,0.024456019651038368,38.55966756954441,0.025068070387008166,71.38830370291342,0.013471123090407796,66.83124805231023,0.011493083062108446,65.02308697671035,0.012415862678388548,64.8228122747148,0.011806184996920712,32.740306498591046,0.02237993721046756,34.143378529657284,0.0193782997735245,28.957275219845112,0.08180789591437869,30.086155550472384,0.06214025358461944,36.62521528949019,0.03149893463026832,38.790102765668266,0.03273671861339309,31.99489771757064,0.0581658961279892,30.971794316529955,0.05672897742202199,31.30952058453338,0.06426415090530394,30.48448966911728,0.059469321559176426,38.229265540862365,0.008568624971138217,39.22646068073259,0.0061380910606494464,6591.041495903906,0.0,6590.008724218988,7.42729932805613e-5,28.078079410190195,0.007112878493509879,32.44843614788712,0.01004234632362077,6639.993644836887,3.1692390966581856e-8,6627.084124531397,0.001566094382546266,6610.35205360008,0.11549619650405926,6610.163595241069,0.1256858056617967,36.572793826554715,0.005911077667018123,38.31898284853807,0.006517782158912759,550.3770296631515,0.020193220393186783,550.7009835651427,0.020705095333065877,38.024851272982715,0.0050295665934604866,35.8823433701249,0.006839929637907095,588.7049206579837,0.013361811990461972,556.0606073454237,0.01509130784253689,561.9480414377655,0.03169301102421701,554.2884651951315,0.0213807973009292,35.850377420926215,0.0060190218479298264,35.376991486623,0.003747747664930612,548.7365556865167,0.010529355103571177,552.1186061324071,0.0208368787686317,36.13224953041368,0.008620077600715217,36.60850893356505,0.00643735154850041,590.9856379739001,0.01807823891608422,557.2306771029396,0.010289993452489613,562.0521808603598,0.02303140828733333,555.5156185270113,0.017199784439837183,36.52847225954368,0.005589329117180775,35.376991486623,0.004413545233094027
