	Dataseed	n_task	aug	n_version	dataset_kwargs	Model	accuracy	Model_id
1272	10	1	0	1	75	RF(100,half,all)	80.71	7
1273	10	1	0	1	75	RF(50,half,all)	81.43	6
1274	10	1	0	1	75	T(,2,0.01,0.2)	60.71	4
1275	10	1	0	1	75	T(,4,0.01,0.2)	60.71	5
1276	10	1	0	1	75	T(entropy,2,0.01,0.2)	62.5	0
1277	10	1	0	1	75	T(entropy,2,0.01,0.6)	69.64	1
1278	10	1	0	1	75	T(entropy,4,0.01,0.2)	60.71	2
1279	10	1	0	1	75	T(entropy,4,0.01,0.6)	69.64	3
1280	1	2	1	1	75	RF(100,half,all)	91.82	7
1281	1	2	1	1	75	RF(50,half,all)	90.0	6
1282	1	2	1	1	75	T(,2,0.01,0.2)	77.27	4
1283	1	2	1	1	75	T(,4,0.01,0.2)	77.27	5
1284	1	2	1	1	75	T(entropy,2,0.01,0.2)	68.18	0
1285	1	2	1	1	75	T(entropy,2,0.01,0.6)	90.91	1
1286	1	2	1	1	75	T(entropy,4,0.01,0.2)	77.27	2
1287	1	2	1	1	75	T(entropy,4,0.01,0.6)	90.91	3
1288	2	2	1	1	75	RF(100,half,all)	92.73	7
1289	2	2	1	1	75	RF(50,half,all)	90.0	6
1290	2	2	1	1	75	T(,2,0.01,0.2)	68.18	4
1291	2	2	1	1	75	T(,4,0.01,0.2)	86.36	5
1292	2	2	1	1	75	T(entropy,2,0.01,0.2)	81.82	0
1293	2	2	1	1	75	T(entropy,2,0.01,0.6)	95.45	1
1294	2	2	1	1	75	T(entropy,4,0.01,0.2)	81.82	2
1295	2	2	1	1	75	T(entropy,4,0.01,0.6)	95.45	3
1296	3	2	1	1	75	RF(100,half,all)	86.36	7
1297	3	2	1	1	75	RF(50,half,all)	85.45	6
1298	3	2	1	1	75	T(,2,0.01,0.2)	72.73	4
1299	3	2	1	1	75	T(,4,0.01,0.2)	68.18	5
1300	3	2	1	1	75	T(entropy,2,0.01,0.2)	68.18	0
1301	3	2	1	1	75	T(entropy,2,0.01,0.6)	77.27	1
1302	3	2	1	1	75	T(entropy,4,0.01,0.2)	68.18	2
1303	3	2	1	1	75	T(entropy,4,0.01,0.6)	77.27	3
1304	4	2	1	1	75	RF(100,half,all)	81.82	7
1305	4	2	1	1	75	RF(50,half,all)	80.91	6
1306	4	2	1	1	75	T(,2,0.01,0.2)	81.82	4
1307	4	2	1	1	75	T(,4,0.01,0.2)	86.36	5
1308	4	2	1	1	75	T(entropy,2,0.01,0.2)	72.73	0
1309	4	2	1	1	75	T(entropy,2,0.01,0.6)	77.27	1
1310	4	2	1	1	75	T(entropy,4,0.01,0.2)	77.27	2
1311	4	2	1	1	75	T(entropy,4,0.01,0.6)	77.27	3
1312	5	2	1	1	75	RF(100,half,all)	70.0	7
1313	5	2	1	1	75	RF(50,half,all)	70.91	6
1314	5	2	1	1	75	T(,2,0.01,0.2)	59.09	4
1315	5	2	1	1	75	T(,4,0.01,0.2)	59.09	5
1316	5	2	1	1	75	T(entropy,2,0.01,0.2)	72.73	0
1317	5	2	1	1	75	T(entropy,2,0.01,0.6)	63.64	1
1318	5	2	1	1	75	T(entropy,4,0.01,0.2)	68.18	2
1319	5	2	1	1	75	T(entropy,4,0.01,0.6)	63.64	3
1320	6	2	1	1	75	RF(100,half,all)	64.55	7
1321	6	2	1	1	75	RF(50,half,all)	66.36	6
1322	6	2	1	1	75	T(,2,0.01,0.2)	40.91	4
1323	6	2	1	1	75	T(,4,0.01,0.2)	63.64	5
1324	6	2	1	1	75	T(entropy,2,0.01,0.2)	63.64	0
1325	6	2	1	1	75	T(entropy,2,0.01,0.6)	59.09	1
1326	6	2	1	1	75	T(entropy,4,0.01,0.2)	63.64	2
1327	6	2	1	1	75	T(entropy,4,0.01,0.6)	59.09	3
1328	7	2	1	1	75	RF(100,half,all)	77.27	7
1329	7	2	1	1	75	RF(50,half,all)	75.45	6
1330	7	2	1	1	75	T(,2,0.01,0.2)	77.27	4
1331	7	2	1	1	75	T(,4,0.01,0.2)	72.73	5
1332	7	2	1	1	75	T(entropy,2,0.01,0.2)	77.27	0
1333	7	2	1	1	75	T(entropy,2,0.01,0.6)	77.27	1
1334	7	2	1	1	75	T(entropy,4,0.01,0.2)	68.18	2
1335	7	2	1	1	75	T(entropy,4,0.01,0.6)	77.27	3
1336	8	2	1	1	75	RF(100,half,all)	66.36	7
1337	8	2	1	1	75	RF(50,half,all)	65.45	6
1338	8	2	1	1	75	T(,2,0.01,0.2)	59.09	4
1339	8	2	1	1	75	T(,4,0.01,0.2)	63.64	5
1340	8	2	1	1	75	T(entropy,2,0.01,0.2)	68.18	0
1341	8	2	1	1	75	T(entropy,2,0.01,0.6)	59.09	1
1342	8	2	1	1	75	T(entropy,4,0.01,0.2)	68.18	2
1343	8	2	1	1	75	T(entropy,4,0.01,0.6)	59.09	3
1344	9	2	1	1	75	RF(100,half,all)	83.64	7
1345	9	2	1	1	75	RF(50,half,all)	86.36	6
1346	9	2	1	1	75	T(,2,0.01,0.2)	95.45	4
1347	9	2	1	1	75	T(,4,0.01,0.2)	77.27	5
1348	9	2	1	1	75	T(entropy,2,0.01,0.2)	63.64	0
1349	9	2	1	1	75	T(entropy,2,0.01,0.6)	68.18	1
1350	9	2	1	1	75	T(entropy,4,0.01,0.2)	68.18	2
1351	9	2	1	1	75	T(entropy,4,0.01,0.6)	68.18	3
1352	10	2	1	1	75	RF(100,half,all)	82.73	7
1353	10	2	1	1	75	RF(50,half,all)	81.82	6
1354	10	2	1	1	75	T(,2,0.01,0.2)	81.82	4
1355	10	2	1	1	75	T(,4,0.01,0.2)	86.36	5
1356	10	2	1	1	75	T(entropy,2,0.01,0.2)	77.27	0
1357	10	2	1	1	75	T(entropy,2,0.01,0.6)	81.82	1
1358	10	2	1	1	75	T(entropy,4,0.01,0.2)	77.27	2
1359	10	2	1	1	75	T(entropy,4,0.01,0.6)	81.82	3
1360	1	3	1	1	75	RF(100,half,all)	86.36	7
1361	1	3	1	1	75	RF(50,half,all)	86.36	6
1362	1	3	1	1	75	T(,2,0.01,0.2)	68.18	4
1363	1	3	1	1	75	T(,4,0.01,0.2)	59.09	5
1364	1	3	1	1	75	T(entropy,2,0.01,0.2)	68.18	0
1365	1	3	1	1	75	T(entropy,2,0.01,0.6)	45.45	1
1366	1	3	1	1	75	T(entropy,4,0.01,0.2)	77.27	2
1367	1	3	1	1	75	T(entropy,4,0.01,0.6)	45.45	3
1368	2	3	1	1	75	RF(100,half,all)	90.91	7
1369	2	3	1	1	75	RF(50,half,all)	91.82	6
1370	2	3	1	1	75	T(,2,0.01,0.2)	95.45	4
1371	2	3	1	1	75	T(,4,0.01,0.2)	95.45	5
1372	2	3	1	1	75	T(entropy,2,0.01,0.2)	90.91	0
1373	2	3	1	1	75	T(entropy,2,0.01,0.6)	90.91	1
1374	2	3	1	1	75	T(entropy,4,0.01,0.2)	90.91	2
1375	2	3	1	1	75	T(entropy,4,0.01,0.6)	90.91	3
1376	3	3	1	1	75	RF(100,half,all)	80.0	7
1377	3	3	1	1	75	RF(50,half,all)	80.0	6
1378	3	3	1	1	75	T(,2,0.01,0.2)	72.73	4
1379	3	3	1	1	75	T(,4,0.01,0.2)	72.73	5
1380	3	3	1	1	75	T(entropy,2,0.01,0.2)	72.73	0
1381	3	3	1	1	75	T(entropy,2,0.01,0.6)	77.27	1
1382	3	3	1	1	75	T(entropy,4,0.01,0.2)	72.73	2
1383	3	3	1	1	75	T(entropy,4,0.01,0.6)	77.27	3
1384	4	3	1	1	75	RF(100,half,all)	88.18	7
1385	4	3	1	1	75	RF(50,half,all)	86.36	6
1386	4	3	1	1	75	T(,2,0.01,0.2)	72.73	4
1387	4	3	1	1	75	T(,4,0.01,0.2)	72.73	5
1388	4	3	1	1	75	T(entropy,2,0.01,0.2)	72.73	0
1389	4	3	1	1	75	T(entropy,2,0.01,0.6)	68.18	1
1390	4	3	1	1	75	T(entropy,4,0.01,0.2)	72.73	2
1391	4	3	1	1	75	T(entropy,4,0.01,0.6)	68.18	3
1392	5	3	1	1	75	RF(100,half,all)	72.73	7
1393	5	3	1	1	75	RF(50,half,all)	76.36	6
1394	5	3	1	1	75	T(,2,0.01,0.2)	59.09	4
1395	5	3	1	1	75	T(,4,0.01,0.2)	59.09	5
1396	5	3	1	1	75	T(entropy,2,0.01,0.2)	59.09	0
1397	5	3	1	1	75	T(entropy,2,0.01,0.6)	59.09	1
1398	5	3	1	1	75	T(entropy,4,0.01,0.2)	59.09	2
1399	5	3	1	1	75	T(entropy,4,0.01,0.6)	59.09	3
1400	6	3	1	1	75	RF(100,half,all)	82.73	7
1401	6	3	1	1	75	RF(50,half,all)	80.0	6
1402	6	3	1	1	75	T(,2,0.01,0.2)	86.36	4
1403	6	3	1	1	75	T(,4,0.01,0.2)	81.82	5
1404	6	3	1	1	75	T(entropy,2,0.01,0.2)	81.82	0
1405	6	3	1	1	75	T(entropy,2,0.01,0.6)	72.73	1
1406	6	3	1	1	75	T(entropy,4,0.01,0.2)	81.82	2
1407	6	3	1	1	75	T(entropy,4,0.01,0.6)	72.73	3
1408	7	3	1	1	75	RF(100,half,all)	77.27	7
1409	7	3	1	1	75	RF(50,half,all)	82.73	6
1410	7	3	1	1	75	T(,2,0.01,0.2)	59.09	4
1411	7	3	1	1	75	T(,4,0.01,0.2)	59.09	5
1412	7	3	1	1	75	T(entropy,2,0.01,0.2)	59.09	0
1413	7	3	1	1	75	T(entropy,2,0.01,0.6)	59.09	1
1414	7	3	1	1	75	T(entropy,4,0.01,0.2)	59.09	2
1415	7	3	1	1	75	T(entropy,4,0.01,0.6)	59.09	3
1416	8	3	1	1	75	RF(100,half,all)	63.64	7
1417	8	3	1	1	75	RF(50,half,all)	64.55	6
1418	8	3	1	1	75	T(,2,0.01,0.2)	59.09	4
1419	8	3	1	1	75	T(,4,0.01,0.2)	59.09	5
1420	8	3	1	1	75	T(entropy,2,0.01,0.2)	68.18	0
1421	8	3	1	1	75	T(entropy,2,0.01,0.6)	54.55	1
1422	8	3	1	1	75	T(entropy,4,0.01,0.2)	63.64	2
1423	8	3	1	1	75	T(entropy,4,0.01,0.6)	54.55	3
1424	9	3	1	1	75	RF(100,half,all)	78.18	7
1425	9	3	1	1	75	RF(50,half,all)	77.27	6
1426	9	3	1	1	75	T(,2,0.01,0.2)	72.73	4
1427	9	3	1	1	75	T(,4,0.01,0.2)	63.64	5
1428	9	3	1	1	75	T(entropy,2,0.01,0.2)	77.27	0
1429	9	3	1	1	75	T(entropy,2,0.01,0.6)	72.73	1
1430	9	3	1	1	75	T(entropy,4,0.01,0.2)	81.82	2
1431	9	3	1	1	75	T(entropy,4,0.01,0.6)	72.73	3
1432	10	3	1	1	75	RF(100,half,all)	79.09	7
1433	10	3	1	1	75	RF(50,half,all)	73.64	6
1434	10	3	1	1	75	T(,2,0.01,0.2)	68.18	4
1435	10	3	1	1	75	T(,4,0.01,0.2)	68.18	5
1436	10	3	1	1	75	T(entropy,2,0.01,0.2)	68.18	0
1437	10	3	1	1	75	T(entropy,2,0.01,0.6)	68.18	1
1438	10	3	1	1	75	T(entropy,4,0.01,0.2)	68.18	2
1439	10	3	1	1	75	T(entropy,4,0.01,0.6)	68.18	3
1440	1	2	0	1	75	RF(100,half,all)	85.0	7
1441	1	2	0	1	75	RF(50,half,all)	78.33	6
1442	1	2	0	1	75	T(,2,0.01,0.2)	83.33	4
1443	1	2	0	1	75	T(,4,0.01,0.2)	58.33	5
1444	1	2	0	1	75	T(entropy,2,0.01,0.2)	66.67	0
1445	1	2	0	1	75	T(entropy,2,0.01,0.6)	83.33	1
1446	1	2	0	1	75	T(entropy,4,0.01,0.2)	66.67	2
1447	1	2	0	1	75	T(entropy,4,0.01,0.6)	83.33	3
1448	2	2	0	1	75	RF(100,half,all)	70.0	7
1449	2	2	0	1	75	RF(50,half,all)	78.33	6
1450	2	2	0	1	75	T(,2,0.01,0.2)	75.0	4
1451	2	2	0	1	75	T(,4,0.01,0.2)	83.33	5
1452	2	2	0	1	75	T(entropy,2,0.01,0.2)	75.0	0
1453	2	2	0	1	75	T(entropy,2,0.01,0.6)	58.33	1
1454	2	2	0	1	75	T(entropy,4,0.01,0.2)	83.33	2
1455	2	2	0	1	75	T(entropy,4,0.01,0.6)	58.33	3
1456	3	2	0	1	75	RF(100,half,all)	83.33	7
1457	3	2	0	1	75	RF(50,half,all)	81.67	6
1458	3	2	0	1	75	T(,2,0.01,0.2)	75.0	4
1459	3	2	0	1	75	T(,4,0.01,0.2)	75.0	5
1460	3	2	0	1	75	T(entropy,2,0.01,0.2)	83.33	0
1461	3	2	0	1	75	T(entropy,2,0.01,0.6)	83.33	1
1462	3	2	0	1	75	T(entropy,4,0.01,0.2)	75.0	2
1463	3	2	0	1	75	T(entropy,4,0.01,0.6)	83.33	3
1464	4	2	0	1	75	RF(100,half,all)	58.33	7
1465	4	2	0	1	75	RF(50,half,all)	56.67	6
1466	4	2	0	1	75	T(,2,0.01,0.2)	66.67	4
1467	4	2	0	1	75	T(,4,0.01,0.2)	75.0	5
1468	4	2	0	1	75	T(entropy,2,0.01,0.2)	75.0	0
1469	4	2	0	1	75	T(entropy,2,0.01,0.6)	75.0	1
1470	4	2	0	1	75	T(entropy,4,0.01,0.2)	75.0	2
1471	4	2	0	1	75	T(entropy,4,0.01,0.6)	75.0	3
1472	5	2	0	1	75	RF(100,half,all)	70.0	7
1473	5	2	0	1	75	RF(50,half,all)	66.67	6
1474	5	2	0	1	75	T(,2,0.01,0.2)	50.0	4
1475	5	2	0	1	75	T(,4,0.01,0.2)	50.0	5
1476	5	2	0	1	75	T(entropy,2,0.01,0.2)	58.33	0
1477	5	2	0	1	75	T(entropy,2,0.01,0.6)	75.0	1
1478	5	2	0	1	75	T(entropy,4,0.01,0.2)	58.33	2
1479	5	2	0	1	75	T(entropy,4,0.01,0.6)	75.0	3
1480	6	2	0	1	75	RF(100,half,all)	61.67	7
1481	6	2	0	1	75	RF(50,half,all)	61.67	6
1482	6	2	0	1	75	T(,2,0.01,0.2)	58.33	4
1483	6	2	0	1	75	T(,4,0.01,0.2)	41.67	5
1484	6	2	0	1	75	T(entropy,2,0.01,0.2)	75.0	0
1485	6	2	0	1	75	T(entropy,2,0.01,0.6)	58.33	1
1486	6	2	0	1	75	T(entropy,4,0.01,0.2)	41.67	2
1487	6	2	0	1	75	T(entropy,4,0.01,0.6)	58.33	3
1488	7	2	0	1	75	RF(100,half,all)	75.0	7
1489	7	2	0	1	75	RF(50,half,all)	75.0	6
1490	7	2	0	1	75	T(,2,0.01,0.2)	66.67	4
1491	7	2	0	1	75	T(,4,0.01,0.2)	75.0	5
1492	7	2	0	1	75	T(entropy,2,0.01,0.2)	75.0	0
1493	7	2	0	1	75	T(entropy,2,0.01,0.6)	75.0	1
1494	7	2	0	1	75	T(entropy,4,0.01,0.2)	66.67	2
1495	7	2	0	1	75	T(entropy,4,0.01,0.6)	75.0	3
1496	8	2	0	1	75	RF(100,half,all)	50.0	7
1497	8	2	0	1	75	RF(50,half,all)	50.0	6
1498	8	2	0	1	75	T(,2,0.01,0.2)	58.33	4
1499	8	2	0	1	75	T(,4,0.01,0.2)	50.0	5
1500	8	2	0	1	75	T(entropy,2,0.01,0.2)	66.67	0
1501	8	2	0	1	75	T(entropy,2,0.01,0.6)	83.33	1
1502	8	2	0	1	75	T(entropy,4,0.01,0.2)	50.0	2
1503	8	2	0	1	75	T(entropy,4,0.01,0.6)	83.33	3
1504	9	2	0	1	75	RF(100,half,all)	70.0	7
1505	9	2	0	1	75	RF(50,half,all)	68.33	6
1506	9	2	0	1	75	T(,2,0.01,0.2)	83.33	4
1507	9	2	0	1	75	T(,4,0.01,0.2)	75.0	5
1508	9	2	0	1	75	T(entropy,2,0.01,0.2)	83.33	0
1509	9	2	0	1	75	T(entropy,2,0.01,0.6)	83.33	1
1510	9	2	0	1	75	T(entropy,4,0.01,0.2)	83.33	2
1511	9	2	0	1	75	T(entropy,4,0.01,0.6)	83.33	3
1512	10	2	0	1	75	RF(100,half,all)	68.33	7
1513	10	2	0	1	75	RF(50,half,all)	66.67	6
1514	10	2	0	1	75	T(,2,0.01,0.2)	75.0	4
1515	10	2	0	1	75	T(,4,0.01,0.2)	66.67	5
1516	10	2	0	1	75	T(entropy,2,0.01,0.2)	58.33	0
1517	10	2	0	1	75	T(entropy,2,0.01,0.6)	66.67	1
1518	10	2	0	1	75	T(entropy,4,0.01,0.2)	66.67	2
1519	10	2	0	1	75	T(entropy,4,0.01,0.6)	66.67	3
1520	1	3	0	1	75	RF(100,half,all)	67.5	7
1521	1	3	0	1	75	RF(50,half,all)	62.5	6
1522	1	3	0	1	75	T(,2,0.01,0.2)	62.5	4
1523	1	3	0	1	75	T(,4,0.01,0.2)	50.0	5
1524	1	3	0	1	75	T(entropy,2,0.01,0.2)	62.5	0
1525	1	3	0	1	75	T(entropy,2,0.01,0.6)	62.5	1
1526	1	3	0	1	75	T(entropy,4,0.01,0.2)	62.5	2
1527	1	3	0	1	75	T(entropy,4,0.01,0.6)	62.5	3
1528	2	3	0	1	75	RF(100,half,all)	57.5	7
1529	2	3	0	1	75	RF(50,half,all)	57.5	6
1530	2	3	0	1	75	T(,2,0.01,0.2)	37.5	4
1531	2	3	0	1	75	T(,4,0.01,0.2)	37.5	5
1532	2	3	0	1	75	T(entropy,2,0.01,0.2)	37.5	0
1533	2	3	0	1	75	T(entropy,2,0.01,0.6)	50.0	1
1534	2	3	0	1	75	T(entropy,4,0.01,0.2)	37.5	2
1535	2	3	0	1	75	T(entropy,4,0.01,0.6)	50.0	3
1536	3	3	0	1	75	RF(100,half,all)	65.0	7
1537	3	3	0	1	75	RF(50,half,all)	62.5	6
1538	3	3	0	1	75	T(,2,0.01,0.2)	62.5	4
1539	3	3	0	1	75	T(,4,0.01,0.2)	50.0	5
1540	3	3	0	1	75	T(entropy,2,0.01,0.2)	75.0	0
1541	3	3	0	1	75	T(entropy,2,0.01,0.6)	62.5	1
1542	3	3	0	1	75	T(entropy,4,0.01,0.2)	50.0	2
1543	3	3	0	1	75	T(entropy,4,0.01,0.6)	62.5	3
1544	4	3	0	1	75	RF(100,half,all)	57.5	7
1545	4	3	0	1	75	RF(50,half,all)	47.5	6
1546	4	3	0	1	75	T(,2,0.01,0.2)	37.5	4
1547	4	3	0	1	75	T(,4,0.01,0.2)	37.5	5
1548	4	3	0	1	75	T(entropy,2,0.01,0.2)	37.5	0
1549	4	3	0	1	75	T(entropy,2,0.01,0.6)	62.5	1
1550	4	3	0	1	75	T(entropy,4,0.01,0.2)	37.5	2
1551	4	3	0	1	75	T(entropy,4,0.01,0.6)	62.5	3
1552	5	3	0	1	75	RF(100,half,all)	75.0	7
1553	5	3	0	1	75	RF(50,half,all)	70.0	6
1554	5	3	0	1	75	T(,2,0.01,0.2)	37.5	4
1555	5	3	0	1	75	T(,4,0.01,0.2)	50.0	5
1556	5	3	0	1	75	T(entropy,2,0.01,0.2)	37.5	0
1557	5	3	0	1	75	T(entropy,2,0.01,0.6)	62.5	1
1558	5	3	0	1	75	T(entropy,4,0.01,0.2)	50.0	2
1559	5	3	0	1	75	T(entropy,4,0.01,0.6)	62.5	3
1560	6	3	0	1	75	RF(100,half,all)	60.0	7
1561	6	3	0	1	75	RF(50,half,all)	55.0	6
1562	6	3	0	1	75	T(,2,0.01,0.2)	62.5	4
1563	6	3	0	1	75	T(,4,0.01,0.2)	62.5	5
1564	6	3	0	1	75	T(entropy,2,0.01,0.2)	62.5	0
1565	6	3	0	1	75	T(entropy,2,0.01,0.6)	75.0	1
1566	6	3	0	1	75	T(entropy,4,0.01,0.2)	62.5	2
1567	6	3	0	1	75	T(entropy,4,0.01,0.6)	75.0	3
1568	7	3	0	1	75	RF(100,half,all)	50.0	7
1569	7	3	0	1	75	RF(50,half,all)	47.5	6
1570	7	3	0	1	75	T(,2,0.01,0.2)	50.0	4
1571	7	3	0	1	75	T(,4,0.01,0.2)	50.0	5
1572	7	3	0	1	75	T(entropy,2,0.01,0.2)	50.0	0
1573	7	3	0	1	75	T(entropy,2,0.01,0.6)	50.0	1
1574	7	3	0	1	75	T(entropy,4,0.01,0.2)	37.5	2
1575	7	3	0	1	75	T(entropy,4,0.01,0.6)	50.0	3
1576	8	3	0	1	75	RF(100,half,all)	75.0	7
1577	8	3	0	1	75	RF(50,half,all)	75.0	6
1578	8	3	0	1	75	T(,2,0.01,0.2)	75.0	4
1579	8	3	0	1	75	T(,4,0.01,0.2)	75.0	5
1580	8	3	0	1	75	T(entropy,2,0.01,0.2)	75.0	0
1581	8	3	0	1	75	T(entropy,2,0.01,0.6)	75.0	1
1582	8	3	0	1	75	T(entropy,4,0.01,0.2)	75.0	2
1583	8	3	0	1	75	T(entropy,4,0.01,0.6)	75.0	3
1584	9	3	0	1	75	RF(100,half,all)	45.0	7
1585	9	3	0	1	75	RF(50,half,all)	47.5	6
1586	9	3	0	1	75	T(,2,0.01,0.2)	87.5	4
1587	9	3	0	1	75	T(,4,0.01,0.2)	87.5	5
1588	9	3	0	1	75	T(entropy,2,0.01,0.2)	87.5	0
1589	9	3	0	1	75	T(entropy,2,0.01,0.6)	62.5	1
1590	9	3	0	1	75	T(entropy,4,0.01,0.2)	87.5	2
1591	9	3	0	1	75	T(entropy,4,0.01,0.6)	62.5	3
1592	10	3	0	1	75	RF(100,half,all)	45.0	7
1593	10	3	0	1	75	RF(50,half,all)	42.5	6
1594	10	3	0	1	75	T(,2,0.01,0.2)	50.0	4
1595	10	3	0	1	75	T(,4,0.01,0.2)	50.0	5
1596	10	3	0	1	75	T(entropy,2,0.01,0.2)	50.0	0
1597	10	3	0	1	75	T(entropy,2,0.01,0.6)	50.0	1
1598	10	3	0	1	75	T(entropy,4,0.01,0.2)	50.0	2
1599	10	3	0	1	75	T(entropy,4,0.01,0.6)	50.0	3
1600	1	1	0	2	75	RF(100,half,all)	75.36	7
1601	1	1	0	2	75	RF(50,half,all)	73.57	6
1602	1	1	0	2	75	T(,2,0.01,0.2)	67.86	4
1603	1	1	0	2	75	T(,4,0.01,0.2)	71.43	5
1604	1	1	0	2	75	T(entropy,2,0.01,0.2)	62.5	0
1605	1	1	0	2	75	T(entropy,2,0.01,0.6)	66.07	1
1606	1	1	0	2	75	T(entropy,4,0.01,0.2)	64.29	2
1607	1	1	0	2	75	T(entropy,4,0.01,0.6)	66.07	3
1608	2	1	0	2	75	RF(100,half,all)	67.14	7
1609	2	1	0	2	75	RF(50,half,all)	68.21	6
1610	2	1	0	2	75	T(,2,0.01,0.2)	67.86	4
1611	2	1	0	2	75	T(,4,0.01,0.2)	76.79	5
1612	2	1	0	2	75	T(entropy,2,0.01,0.2)	76.79	0
1613	2	1	0	2	75	T(entropy,2,0.01,0.6)	69.64	1
1614	2	1	0	2	75	T(entropy,4,0.01,0.2)	75.0	2
1615	2	1	0	2	75	T(entropy,4,0.01,0.6)	69.64	3
1616	3	1	0	2	75	RF(100,half,all)	72.14	7
1617	3	1	0	2	75	RF(50,half,all)	70.36	6
1618	3	1	0	2	75	T(,2,0.01,0.2)	64.29	4
1619	3	1	0	2	75	T(,4,0.01,0.2)	64.29	5
1620	3	1	0	2	75	T(entropy,2,0.01,0.2)	64.29	0
1621	3	1	0	2	75	T(entropy,2,0.01,0.6)	69.64	1
1622	3	1	0	2	75	T(entropy,4,0.01,0.2)	67.86	2
1623	3	1	0	2	75	T(entropy,4,0.01,0.6)	69.64	3
1624	4	1	0	2	75	RF(100,half,all)	70.71	7
1625	4	1	0	2	75	RF(50,half,all)	71.07	6
1626	4	1	0	2	75	T(,2,0.01,0.2)	69.64	4
1627	4	1	0	2	75	T(,4,0.01,0.2)	69.64	5
1628	4	1	0	2	75	T(entropy,2,0.01,0.2)	64.29	0
1629	4	1	0	2	75	T(entropy,2,0.01,0.6)	71.43	1
1630	4	1	0	2	75	T(entropy,4,0.01,0.2)	73.21	2
1631	4	1	0	2	75	T(entropy,4,0.01,0.6)	71.43	3
1632	5	1	0	2	75	RF(100,half,all)	78.93	7
1633	5	1	0	2	75	RF(50,half,all)	78.93	6
1634	5	1	0	2	75	T(,2,0.01,0.2)	73.21	4
1635	5	1	0	2	75	T(,4,0.01,0.2)	71.43	5
1636	5	1	0	2	75	T(entropy,2,0.01,0.2)	67.86	0
1637	5	1	0	2	75	T(entropy,2,0.01,0.6)	78.57	1
1638	5	1	0	2	75	T(entropy,4,0.01,0.2)	67.86	2
1639	5	1	0	2	75	T(entropy,4,0.01,0.6)	78.57	3
1640	6	1	0	2	75	RF(100,half,all)	73.57	7
1641	6	1	0	2	75	RF(50,half,all)	71.79	6
1642	6	1	0	2	75	T(,2,0.01,0.2)	62.5	4
1643	6	1	0	2	75	T(,4,0.01,0.2)	69.64	5
1644	6	1	0	2	75	T(entropy,2,0.01,0.2)	62.5	0
1645	6	1	0	2	75	T(entropy,2,0.01,0.6)	75.0	1
1646	6	1	0	2	75	T(entropy,4,0.01,0.2)	66.07	2
1647	6	1	0	2	75	T(entropy,4,0.01,0.6)	75.0	3
1648	7	1	0	2	75	RF(100,half,all)	76.07	7
1649	7	1	0	2	75	RF(50,half,all)	76.07	6
1650	7	1	0	2	75	T(,2,0.01,0.2)	73.21	4
1651	7	1	0	2	75	T(,4,0.01,0.2)	71.43	5
1652	7	1	0	2	75	T(entropy,2,0.01,0.2)	58.93	0
1653	7	1	0	2	75	T(entropy,2,0.01,0.6)	73.21	1
1654	7	1	0	2	75	T(entropy,4,0.01,0.2)	58.93	2
1655	7	1	0	2	75	T(entropy,4,0.01,0.6)	73.21	3
1656	8	1	0	2	75	RF(100,half,all)	65.36	7
1657	8	1	0	2	75	RF(50,half,all)	64.29	6
1658	8	1	0	2	75	T(,2,0.01,0.2)	62.5	4
1659	8	1	0	2	75	T(,4,0.01,0.2)	60.71	5
1660	8	1	0	2	75	T(entropy,2,0.01,0.2)	62.5	0
1661	8	1	0	2	75	T(entropy,2,0.01,0.6)	76.79	1
1662	8	1	0	2	75	T(entropy,4,0.01,0.2)	64.29	2
1663	8	1	0	2	75	T(entropy,4,0.01,0.6)	76.79	3
1664	9	1	0	2	75	RF(100,half,all)	70.0	7
1665	9	1	0	2	75	RF(50,half,all)	70.71	6
1666	9	1	0	2	75	T(,2,0.01,0.2)	64.29	4
1667	9	1	0	2	75	T(,4,0.01,0.2)	64.29	5
1668	9	1	0	2	75	T(entropy,2,0.01,0.2)	66.07	0
1669	9	1	0	2	75	T(entropy,2,0.01,0.6)	69.64	1
1670	9	1	0	2	75	T(entropy,4,0.01,0.2)	62.5	2
1671	9	1	0	2	75	T(entropy,4,0.01,0.6)	69.64	3
1672	10	1	0	2	75	RF(100,half,all)	81.43	7
1673	10	1	0	2	75	RF(50,half,all)	80.36	6
1674	10	1	0	2	75	T(,2,0.01,0.2)	78.57	4
1675	10	1	0	2	75	T(,4,0.01,0.2)	71.43	5
1676	10	1	0	2	75	T(entropy,2,0.01,0.2)	76.79	0
1677	10	1	0	2	75	T(entropy,2,0.01,0.6)	80.36	1
1678	10	1	0	2	75	T(entropy,4,0.01,0.2)	78.57	2
1679	10	1	0	2	75	T(entropy,4,0.01,0.6)	80.36	3
1680	1	2	1	2	75	RF(100,half,all)	86.36	7
1681	1	2	1	2	75	RF(50,half,all)	86.36	6
1682	1	2	1	2	75	T(,2,0.01,0.2)	81.82	4
1683	1	2	1	2	75	T(,4,0.01,0.2)	81.82	5
1684	1	2	1	2	75	T(entropy,2,0.01,0.2)	86.36	0
1685	1	2	1	2	75	T(entropy,2,0.01,0.6)	81.82	1
1686	1	2	1	2	75	T(entropy,4,0.01,0.2)	81.82	2
1687	1	2	1	2	75	T(entropy,4,0.01,0.6)	81.82	3
